;thetaS;thetaR;alpha;n;AirEntry;resid;NrIter
238;0.703527242658;0.0459991693287;0.173424808115;10.0;1.34345015465;0.0111576411238;32.0
239;0.490360019984;0.0181108907157;0.1;10.0;1.34130766154;0.00155911063039;72.0
240;0.626522749695;0.0388190282007;0.132870664037;10.0;1.33562291426;0.00258007162121;33.0
241;0.491609998696;0.0245560759065;0.1;10.0;1.33464002472;0.00708744902194;65.0
242;0.504061345418;0.0;0.120950568152;10.0;1.22876208761;0.00446099768705;29.0
243;0.4645948153;0.00762301057623;0.1;2.28850737656;1.34995697849;0.00235005003974;100.0
244;0.652537194;0.0136965044162;0.150654421152;4.73530554238;1.30476802428;0.00154148146323;30.0
245;0.88767731092;0.0562252944238;0.1;10.0;1.37503851949;0.0332349032449;88.0
246;0.432805690691;0.0168045031835;0.1;10.0;1.42836620812;0.0181264518832;100.0
247;0.48249780077;0.0216675416412;0.1;10.0;1.3544274721;0.00301954242774;100.0
248;;;1.0;1.0;1.5;;2.0
249;0.424258998891;0.0162557080549;0.1;3.11827121019;1.5552809034;0.00131994311673;100.0
250;;;1.0;1.0;1.5;;2.0
251;0.915249551453;0.0349124121644;0.1;10.0;1.29066490462;0.0197683189462;71.0
252;;;1.0;1.0;1.5;;2.0
253;0.458074199895;0.0;0.1;0.41934925257;1.22942405732;0.0129097775911;39.0
254;0.485789359227;0.0;0.1;6.1621301234;1.24503720139;0.00229486572547;69.0
255;0.631317758959;0.0;0.1;0.152597618777;1.29533518498;0.00371144412782;26.0
256;0.936396153887;0.037548103898;0.115110660261;10.0;1.42723283243;0.0318009025473;100.0
257;0.919777159531;0.0;0.1;10.0;1.161215963;0.0436039631316;34.0
258;0.581462679915;0.0;0.1;0.263852656754;1.26648818977;0.00425541361594;80.0
259;0.92058090364;0.0;0.1;7.78901267969;1.14462795464;0.042766065928;55.0
260;0.519609183346;0.0259311135316;0.124458587739;10.0;1.30121483773;0.00318736819753;30.0
261;0.927477582392;0.0408803324805;0.1;10.0;1.32678141129;0.0330056279287;98.0
262;0.345626684332;0.0;0.1;0.751631660455;1.21525882747;0.00699455798992;82.0
263;0.840725823736;0.0;0.1;6.63314181;1.15891932445;0.00997597144915;32.0
264;0.410059813696;0.0302033727224;1.02104131185;0.971252348112;1.51188009615;0.0104669733123;26.0
265;0.921547005357;0.0397224430855;0.1;10.0;1.28747103658;0.0354236151309;61.0
266;0.598501221235;0.0;0.1;0.044770200246;1.31587545734;0.00792726644117;33.0
267;0.932207886893;0.0376145463581;0.1;10.0;1.32094985676;0.0201625810502;100.0
268;0.576106708506;0.0;0.1;0.0269905322837;1.42359067566;0.0019561657018;33.0
269;0.518369951374;0.0;0.1;1.98489981569;1.21039279813;0.00991588646153;46.0
270;0.488890986028;0.0;0.562944743427;5.29575825229;1.24800572789;0.00395137442824;28.0
271;0.544260799166;0.0;0.1;10.0;1.1768794183;0.00169313805607;49.0
272;0.461325590316;0.0;0.220531461499;3.08336291371;1.24031076096;0.0016334971058;23.0
273;0.800460505756;0.0935669541919;0.1;10.0;1.25553811955;0.0070880176101;53.0
274;0.866381262224;0.0774950818231;0.1;10.0;1.31628659101;0.0199678125677;50.0
275;0.928653669521;0.0423433408108;0.1;10.0;1.24487489293;0.0275536955372;37.0
276;0.931192912906;0.0291737888857;0.1;10.0;1.25912580284;0.0318847571792;32.0
277;0.413985069624;0.0121498406658;0.423509658405;10.0;1.62428652457;0.0170947280999;72.0
278;0.63825593511;0.0;0.1;0.0741998503;1.2754389468;0.016609671779;25.0
279;0.908606120554;0.0550287076256;0.1;10.0;1.31867176257;0.059125508621;100.0
280;;;1.0;1.0;1.5;;2.0
281;0.461123877418;0.0;0.1;1.18353437937;1.21845977578;0.00521833688207;54.0
282;0.423585166237;0.0;0.1;0.233397861955;1.23574298865;0.00109880456268;36.0
283;0.450694658853;0.0368578744009;0.1;0.168632117699;1.29098443119;0.000197226074056;52.0
284;0.44933354799;0.0;0.1;0.342303574108;1.23022386725;0.00717014039219;30.0
285;0.477693320555;0.0;0.1;9.58618090809;1.20365461083;0.00171009780588;100.0
286;0.94370333366;0.0414906312699;0.1;10.0;1.41033389795;0.0771173763968;100.0
287;0.933932462306;0.037708902416;0.1;10.0;1.43760524785;0.0249927480415;100.0
288;0.418903976422;0.0124288402885;0.1;1.4083749472;1.84413699187;0.00220598968616;100.0
289;0.551653372687;0.0220361380962;0.1;10.0;1.28756392944;0.00281412512023;47.0
290;0.467347195391;0.0187831702162;1.0142841931;10.0;1.55095125258;0.0140226440355;100.0
291;0.521123186257;0.0;2.32619608783;0.211295476474;1.2843198238;0.00173714056124;23.0
292;0.924385866722;0.0561208993974;0.1;10.0;1.35772870305;0.0315721731365;100.0
293;0.500513368739;0.0117905376459;0.1;10.0;1.34391422134;0.00383408351484;71.0
294;0.564934787224;0.0;0.1;9.30820851849;1.30005569558;0.00165098074907;99.0
295;0.434882235359;0.0;0.1;1.2743669146;1.23773150339;0.00509039648494;100.0
296;0.514494496042;0.0253520288191;0.1;10.0;1.35385480283;0.000973828582814;39.0
297;0.499820009035;0.00966019062965;0.1;2.90489937236;1.34539164744;0.00451570583559;100.0
298;0.890267665771;0.0;0.1;4.90671540202;1.13147790714;0.0327672419788;50.0
299;0.575325926315;0.0;0.1;10.0;1.20621704186;0.003325432988;72.0
300;0.46308432173;0.0;0.1;5.82471813262;1.16281482083;0.00500198489167;46.0
301;0.929229405786;0.0380138305629;0.1;10.0;1.36718794307;0.0259208735506;100.0
302;0.435894657639;0.0125030372707;0.160126239019;1.20142871496;1.59176867266;0.00305575888483;46.0
303;0.923421657213;0.0402553607782;0.156745332243;10.0;1.44844952795;0.0187804744299;31.0
304;0.87936777157;0.0518004680719;0.174740890482;10.0;1.35960496349;0.0231766929151;61.0
305;0.536943773239;0.0;0.1;10.0;1.18196925408;0.00639224058077;100.0
306;0.614896425721;0.0;0.1;0.126484276064;1.2184044655;0.00758025676366;29.0
307;0.518948841196;0.0;0.1;5.92677017268;1.24564992113;0.00211728371374;64.0
308;0.461233758193;0.0;0.1;0.911404617953;1.16605354129;0.00789498705408;47.0
309;0.933168002983;0.0449415807611;0.1;10.0;1.35100703548;0.0362148729212;100.0
310;0.478844588769;0.0;0.1;10.0;1.19797611469;0.00469254418736;36.0
311;0.520937618027;0.0;0.1;0.019313077921;1.4252828936;0.0023437035655;39.0
312;0.492967872147;0.0366338411445;0.982734110001;10.0;1.37713297329;0.0187623131266;45.0
313;0.94384523596;0.0365705755699;0.1;10.0;1.39114097861;0.0244802154094;100.0
314;0.494027787457;0.0;0.1;0.222078898895;1.36238151896;0.00330457211459;29.0
315;0.933572917509;0.0394770114021;0.139334454151;10.0;1.35709128545;0.0115135757016;30.0
316;0.921738620965;0.0453039995309;0.186855805242;10.0;1.35032686747;0.0440310093161;31.0
317;0.925784402764;0.0422077951593;0.1;10.0;1.30325592206;0.0274281805157;68.0
318;0.857173394442;0.0812281560108;0.1;10.0;1.2193559788;0.0122598552753;100.0
319;0.431085856562;0.0117946769523;0.1;5.30317781428;1.36065506672;0.00190061193909;100.0
320;0.44197948522;0.0146586936357;0.1;3.77216792366;1.45791705001;0.00133156942353;100.0
321;;;1.0;1.0;1.5;;2.0
322;0.925179233425;0.0;0.314048144065;4.26077591897;1.1816270047;0.034006944246;38.0
323;0.45517002367;0.00755593434552;0.1;2.00526266416;1.47595735384;0.00160674080013;82.0
324;0.737701783843;0.0484649504499;0.106882234093;10.0;1.42951878195;0.0124372703264;100.0
