;Keruuv;Alue;Kohde;koeala;syvyys_cm;Lieriö;Db_x;Ds;Org;tp;WC03_x;WC1_x;WC5_x;WC10_x;WC33_x;WC100_x;WC1500_x;v03_x;v1_x;v5_x;v10_x;v33_x;v100_x;KivetM;KivetV;Huom1;Huom2;Huom3;1piste;2piste;kuoppa;Pkoord;Ikoord;B_hor;erä;pl;toisto
490;2006;;29571;;30_35;B36;1.34418899143;2.61627224919;2.93284789644;48.6219757194;41.7168810273;39.0706609621;35.9315175515;32.8312891418;;23.4268305769;18.9686910289;100.0;99.5;99.5;99.5;;100.0;;;;;;;;;6857694.0;3517004.0;;;;
491;2006;;39631;;30_35;B37;1.39703746787;2.63319805195;1.46103896104;46.9452186918;42.8030142194;34.2669837144;28.8810699062;26.0309643233;;17.5235063054;2.52070151083;100.0;98.1515711645;97.2273567468;97.5970425139;;97.2273567468;;;;;;;;;6937700.0;3564999.0;;;;
492;2006;;35591;;30_35;B39;1.40386280954;2.62714981663;1.98697246702;46.5632755065;39.6979200642;37.3357297794;15.032716507;10.1377333057;;6.39103704836;5.62532423652;100.0;100.0;99.1539763113;100.0;;99.1539763113;;;;;;;;;6905690.0;3532986.0;;;;
493;2006;;15591;;30_35;B4;1.20489371674;2.61810840621;2.77318206886;53.978463463;36.6401961173;30.0944958453;23.7846766641;19.1391296242;;10.142886908;;100.0;100.0;99.1610738255;99.1610738255;;100.0;;;;;;;;;6745692.0;3533000.0;;;;
494;2006;;39551;;;B40;1.13519996586;;6.1;;;51.4504594519;48.8968398968;46.2569942268;;24.9657766375;15.1266844466;100.0;100.0;100.0;100.0;;100.0;;;;;;;;;6937701.0;3501000.0;B;;;
495;2006;;41531;;30_35;B42;1.50646137954;2.60840187871;3.61722793824;42.2458099024;35.9963061313;23.886739448;7.82755090779;4.82297058432;;2.41148529216;1.74973232026;100.0;100.0;100.0;99.1596638655;;98.6554621849;;;;;;;;;6953690.0;3484992.0;;;;
496;2006;;31552;;30_35;B43;1.49531153556;2.61027788599;3.45409687054;42.7144694598;36.365613731;34.0332387188;30.5022821032;26.4983716657;;12.316235828;8.45523441747;100.0;100.0;100.0;100.0;;100.0;;;;;;;;;6874091.0;3501000.0;;;;
497;2006;;35511;;;B46;1.57745486881;2.64382521755;0.536937604147;40.3343739088;34.9154923197;27.0614221746;8.76718561721;6.34072492199;;3.40343039619;1.53405370526;100.0;99.1680532446;98.6688851913;98.6688851913;;97.5041597338;;;;;;;;;6905693.0;3469018.0;;;;
498;2006;;37531;;0_5;B47;1.52564192078;2.63823646023;1.02291650147;42.1719037026;37.2151924585;33.7250563127;24.0625497609;20.6628986262;;10.3734602112;3.5882573539;100.0;99.1666666667;99.1666666667;98.9556207341;;98.6666666667;;;;;;;;;6921704.0;3484997.0;;;;
499;2006;;29571;;;B48;1.00756560151;2.58531814611;5.62450903378;61.0274038023;51.2072690095;46.6461915548;41.3249345244;36.4165336429;;25.4463559718;12.959270189;100.0;100.0;100.0;99.1638795987;;98.3277591973;;;;;;;;;6857694.0;3517004.0;B;;;
500;2006;;13411;;30_35;B49;1.77124776702;2.63788250577;1.05369515012;32.85342455;30.9190296959;29.9434432649;29.5390883626;29.3722117363;;27.8510671038;;100.0;100.0;100.0;100.0;;100.0;;;;;;;;;6729700.0;3388995.0;;;;
501;2006;;25511;;;B52;1.18945570755;2.61780071954;2.79993743157;54.5627862857;38.6304509462;32.8531139585;19.7443025476;13.8250660549;;9.38563868538;0.548901497648;100.0;97.4226804124;97.4226804124;97.7663230241;;96.9072164948;;;;;;;;;6825701.0;3469014.0;B;;;
502;2006;;41491;;30_35;B59;1.27420245512;2.6371141649;1.12050739958;51.6819380791;43.0733561325;39.8589265704;36.2000167682;28.1220715359;;15.0517757813;6.48697839333;100.0;100.0;100.0;99.1694352159;;100.0;;;;;;;;;6953705.0;3453003.0;;;;
503;2006;;19573;;0_5;B63;1.11840351295;2.57873131212;6.19727720705;56.6296997405;46.0277590723;38.1881166875;25.9757394396;21.7333394459;;17.080384614;;100.0;99.4940978078;98.3136593592;99.1568296796;;96.9645868465;;;;;;;;;6778525.0;3516997.0;;;;
504;2006;;19573;;30_35;B64;1.33175013049;2.63793610427;1.04903441151;49.5154515558;41.8388100889;33.7862388427;23.2729677134;16.671932915;;6.61485895508;;100.0;98.2238010657;96.9804618117;96.9804618117;;94.6714031972;;;;;;;;;6778525.0;3516997.0;;;;
505;2006;;29491;;;B66;1.1662978815;2.59417475728;4.85436893204;55.0416610052;45.9336118645;38.3395919221;30.7389856659;26.0627027873;;16.334717137;9.82050127989;100.0;100.0;100.0;87.3949579832;;99.1596638655;;;;;;;;;6857703.0;3452988.0;B;;;
506;2006;;11591;;;B68;1.47730852201;2.63448469706;1.34915677701;43.9241942207;37.0047262304;15.9098886309;8.84924752902;7.53626303569;;4.93708965094;;100.0;98.6324786325;97.7777777778;98.2905982906;;96.5811965812;;;;;;;;;6713699.0;3533010.0;B;;;
507;2006;;11591;;30_35;B69;1.51623121935;2.63256323116;1.51624076858;42.4047558896;32.2857113265;18.8561046804;13.9566406278;12.0892486184;;10.8660092534;;100.0;100.0;100.0;100.0;;100.0;;;;;;;;;6713699.0;3533010.0;;;;
508;2006;;13551;;30_35;B71;1.59223648424;2.61348051619;3.17560728745;39.0760147484;37.2698722329;37.1867233846;36.4191955542;35.9330945949;;33.2787275147;;100.0;100.0;100.0;100.0;;100.0;;;;;;;;;6729699.0;3501002.0;;;;
509;2006;;27611;;30_35;B73;1.30061127573;2.62649850363;2.04360837965;50.4811720271;;45.2722078375;40.1184228367;32.6951411413;;23.5582913364;7.0346382671;100.0;100.0;100.0;100.0;;100.0;;;;;;;;;6841706.0;3549004.0;;;;
510;2006;;33452;;30_35;B74;1.459106069;2.63307687139;1.47157640102;44.5855119214;41.7680678093;32.3635377328;26.9765502715;18.4723734365;;9.574764933;6.30892683046;100.0;100.0;100.0;99.162479062;;100.0;20.17;7.61132075472;;;;;;;6890094.0;3421002.0;;;;
511;2006;;37451;;30_35;B78;1.30632089273;2.63118181818;1.63636363636;50.3523137889;42.2656666825;30.8356218323;25.5190253988;20.0430585687;;12.6036484515;7.95824580971;100.0;100.0;100.0;99.1694352159;;99.5016611296;;;;;;;;;6921702.0;3420999.0;;;;
512;2006;;33452;;;B79;1.17278269322;2.60710511789;3.72998974844;55.0159030731;52.3100312892;38.0327891667;29.9473070956;24.4988167791;;16.7494218924;6.86716749244;100.0;100.0;99.1666666667;99.1666666667;;99.1666666667;;;;;;;;;6890094.0;3421002.0;B;;;
513;2006;;13452;;30_35;B8;1.19304922419;2.60513508241;3.90129718131;54.2039400474;50.7343456402;44.5771769493;29.7420222682;19.9992082808;;10.8358925232;;100.0;98.1515711645;100.0;100.369685767;;99.0757855823;;;;;;;;;6730105.0;3420995.0;;;;
514;2006;;33611;;0_5;B80;1.2465683988;2.63738630284;1.09684323167;52.7347056646;47.0271169704;42.7139980126;25.3267372138;18.8891504359;;11.3797022504;4.17920566079;100.0;98.6666666667;97.8333333333;98.6666666667;;98.6666666667;;;;;;;;;6889704.0;3549015.0;;;;
515;2006;;37451;;;B81;0.635671228738;2.49607151259;13.3850858622;74.5331323428;73.1325998703;53.9553719734;42.0365364346;36.9397964454;;29.1591700288;26.9033690519;100.0;100.0;100.0;100.0;;100.0;;;;;;;;;6921702.0;3420999.0;B;;;
516;2006;;29611;;;B82;1.11167186071;2.59368796412;4.89669877215;57.1393368791;50.2186950077;41.1188740765;34.2530624597;26.3193812879;;12.8170551978;13.0745328068;100.0;97.4747474747;97.4747474747;97.4747474747;;98.6531986532;;;;;;;;;6857700.0;3549000.0;B;;;
517;2006;;29611;;30_35;B84;1.32549949499;2.62564922093;2.11745904914;49.5172666469;42.4367352995;35.6665715384;27.3854421103;19.8500682689;;8.98149119649;7.20812393889;100.0;100.0;100.0;100.0;;100.0;;;;;;;;;6857700.0;3549000.0;;;;
518;2006;;25511;;30_35;B85;1.44675593334;2.63765514928;1.07346528011;45.1499209919;42.7599431987;35.0984372306;16.9983936922;8.46994638632;;4.67091076826;;100.0;100.0;100.0;100.899280576;;100.0;;;;;;;;;6825701.0;3469014.0;;;;
519;2006;;29551;;30_35;B87;1.33272214588;2.63280060883;1.49559923235;49.3800578209;44.7815143396;41.9422044696;27.6714688758;20.5495894869;;8.23467304347;5.7471407402;100.0;98.7783595113;97.0331588133;97.3821989529;;97.0331588133;;;;;;;;;6857717.0;3501007.0;;;;
520;2006;;23531;;30_35;B9;1.19267411375;2.62509435658;2.16570812365;54.5664287928;42.2603272213;40.6732225369;34.3056820564;26.3956542923;;24.9041583239;14.1067773507;100.0;100.0;100.0;100.0;;100.0;;;;;;;;;6809705.0;3485001.0;;;;
521;2006;;27611;;;B90;1.1639001175;2.59836518536;4.48998388211;55.2064458046;48.4056790942;45.2186079919;33.8846271187;26.5133031581;;15.7528647328;11.639001175;100.0;100.0;100.0;100.0;;100.0;;;;;;;;;6841706.0;3549004.0;B;;;
522;2006;;29551;;0_5;B91;1.10894272833;2.60572612086;3.84990253411;57.4420842064;25.0269266713;23.0252958397;18.4725668896;15.4439555334;;7.84953267264;5.29787444365;100.0;100.0;100.0;100.0;;100.0;;;;;;;;;6857717.0;3501007.0;;;;
523;2006;;33611;;;B92;1.26402952363;2.60328973249;4.06176239182;51.4449157214;43.3480534899;33.2773131381;20.7227579013;14.9357917927;;11.3165186746;10.5657851096;100.0;100.0;99.1652754591;99.1652754591;;100.0;;;;;;;;;6889704.0;3549015.0;B;;;
524;2006;;37451;;0_5;B93;1.14949637093;2.62536397671;2.14226289517;56.2157330898;52.9320902538;40.5070861532;32.8921838511;27.3022426603;;15.9912948345;13.1147059367;100.0;100.0;100.0;99.4983277592;;99.4983277592;;;;;;;;;6921702.0;3420999.0;;;;
525;2006;;31591;;30_35;B96;1.48227364837;2.64219407957;0.678775689774;43.899895173;40.2482125587;8.09347726735;5.03475460482;3.93194983534;;0.672086680269;1.37839604526;100.0;98.7654320988;99.1181657848;99.1181657848;;98.7654320988;;;;;;;;;6873693.0;3532990.0;;;;
526;2006;;25591;;;B98;1.21029768621;2.61184324169;3.31797898373;53.6611666851;30.9638737699;27.1785914882;17.4109749709;14.4793664904;;8.78820781502;6.47948253939;100.0;100.0;88.0546075085;100.853242321;;100.853242321;;;;;;;;;6825701.0;3532994.0;B;;;
527;2006;;25591;;30_35;B99;1.40107985372;2.63223552227;1.54473719406;46.7722458014;42.3508305421;27.8199103385;23.2447347178;15.7525462384;;3.4483017437;5.74963022007;100.0;97.9202772964;98.7868284229;99.1334488735;;100.0;;;;;;;;;6825701.0;3532994.0;;;;
528;2007;;45391;;0_5;46;1.12820922272;2.58950127644;5.26075857039;56.4314088977;50.7622938215;41.0497670246;32.2273903414;29.0821932727;;15.7629100888;5.46514041344;100.0;99.3103448276;100.0;98.7931034483;;100.0;;;humus ja mineraaliseos;;;;;;6985699.0;3372962.0;;;;
529;2007;;43451;;0_5;47;1.12645447449;2.62336501232;2.31608588525;57.060703745;25.6566714712;23.7090268028;18.0337708154;15.4734564665;;8.97270869916;5.03014504582;100.0;98.3136593592;99.4940978078;98.9881956155;;98.9881956155;;;näyte hylkii vettä, kostutus upoksissa, pieniä juuria;;;;;;6969702.0;3420993.0;;;;
530;2007;;45391;;15_20;48;0.86615302067;2.47219101124;15.4616511969;64.9641546008;54.5371955063;41.7996510847;36.0894718638;33.5618987673;;30.2796137039;8.67338990119;100.0;102.41187384;100.556586271;100.556586271;;100.0;;;mururakeista läpeensä, ruskeaa;;;;;;6985699.0;3372962.0;;;;
531;2007;;43451;;15_20;49;1.41656294615;2.62484968168;2.18698420184;46.0326068942;44.1456637364;35.7400167119;25.0471623797;19.1593654167;;9.63894508257;5.01065168625;100.0;100.0;100.0;100.0;;100.0;;;pieniä juuria;;;;;;6969702.0;3420993.0;;;;
532;2007;;43451;;30_35;50;1.57838365537;2.64401685234;0.520273709212;40.3035705325;37.2900708519;29.5473318824;6.36350414079;4.31526115377;;2.22262899985;1.45504951742;100.0;100.0;100.0;100.0;;100.0;;;;;;;;;6969702.0;3420993.0;;;;
533;2007;;29274;;0_5;51;1.12383906312;2.61373472429;3.15350223547;57.0025583441;50.4333541642;22.2799149624;22.1175911663;21.7215211037;;16.2090049869;4.64923953278;100.0;99.3208828523;100.509337861;100.0;;99.4906621392;;;alta ruskeaa, päältä harmaa kiv.maa. Humus ja miner.seos, lahopuuta 50x14mm;;;;;;6858904.0;3277002.0;;;;
534;2007;;29274;;30_35;52;1.5772073002;2.64391667121;0.528985112069;40.3458014628;39.4599470382;8.23950308752;5.28005808457;3.95341032463;;2.57913931176;1.38655586831;100.0;97.7272727273;97.027972028;97.2027972028;;96.5034965035;;;;;;;;;6858904.0;3277002.0;;;;
535;2007;;17252;;15_20;53;1.34892153573;2.54935451421;8.75178137312;47.0877224719;42.6132302036;40.3732324115;39.5516859433;39.0767293914;;35.0588536956;29.6176153779;100.0;100.0;100.0;99.5;;98.3333333333;;;tiivis humuksen värjäämä savi;;;;;;6762098.0;3261005.0;;;;
536;2007;;116371;;30_35;54;1.51697407421;2.63600328947;1.21710526316;42.4517381953;36.9099763267;35.7199445055;34.4602831628;31.23200535;;15.2868449372;4.47059739407;100.0;98.3333333333;98.3333333333;97.1666666667;;97.8333333333;;;;;;;;;7560909.0;3360039.0;;;;
537;2007;;116371;;2_7;55;1.36125222023;2.61262924668;3.24963072378;47.8972295068;46.9915941831;44.9968144516;43.7880571972;39.7918925034;;11.5611356421;8.73723123176;100.0;98.2788296041;98.7951807229;98.7951807229;;98.2788296041;;;;;;;;;7560909.0;3360039.0;B;;;
538;2007;;73631;;0_5;56;1.30126002437;2.63537431967;1.27179828946;50.6233321522;46.8049042979;44.732770538;39.2292898766;28.9285863627;;10.8124072849;3.58516108772;100.0;98.2517482517;98.2517482517;98.2517482517;;97.7272727273;;;pieniä juuria;;;;;;7209695.0;3564986.0;;;;
539;2007;;83571;;0_5;57;0.986398663251;2.56487021433;7.40259005825;61.5419658375;55.6732450059;38.9529867396;22.6834092891;21.1382179206;;15.5884055889;3.95775377447;100.0;100.0;101.178451178;100.673400673;;100.0;;;pieniä juuria ja humuskokkareita;;;;;;7289702.0;3517012.0;;;;
540;2007;;83571;;15_20;58;1.47062910242;2.63940274972;0.921500024639;44.2817469755;38.2719035759;21.623349408;8.1790624223;6.86326760067;;4.03396785469;2.45111253519;100.0;99.4755244755;100.699300699;100.699300699;;100.0;6.282;2.37056603774;pieniä juuria;;;;;;7289702.0;3517012.0;;;;
541;2007;;83571;;30_35;59;1.38611692011;2.6358948029;1.22653887843;47.4137997244;43.8016298126;20.9298627877;17.335245341;15.5109094187;;7.81491454683;3.04373687723;100.0;98.7632508834;99.2932862191;98.7632508834;;98.2332155477;;;;;;;;;7289702.0;3517012.0;;;;
542;2007;;71553;;15_20;60;0.851037372673;2.56194118964;7.6572878573;66.7815414298;48.2221904872;28.4742005211;22.5478979677;21.3410410705;;18.5906777204;13.6590227989;100.0;100.0;100.0;100.0;;100.0;;;humuslaikkuja, pieniä juuria;;;;;;7194510.0;3500996.0;;;;
543;2007;;110452;;30_35;61;1.61003601119;2.63573633029;1.24031910557;38.9151337828;38.7893407355;26.2286021939;22.4322256861;18.8265762276;;10.1076253962;6.54020843329;100.0;100.568181818;100.0;98.6742424242;;100.0;74.088;27.9577358491;kivinen;;;;;;7513506.0;3423993.0;;;;
544;2007;;71553;;16_21;62;0.866434325931;2.5317724575;10.2806558696;65.7775593788;48.4737248721;34.2518691197;27.8809350779;26.2866135979;;22.2277632961;18.3065556786;100.0;100.0;100.0;99.5;;98.8333333333;;;humuslaikkuja;;;;;;7194510.0;3500996.0;B;;;
545;2007;;73471;;30_35;64;1.59408182655;2.64680946111;0.277438164206;39.7734574412;34.4948353615;28.8958507226;11.0554496688;5.00472876925;;2.30067368797;1.22351443485;100.0;100.0;100.0;100.0;;100.0;;;;;;;;;7209699.0;3436997.0;;;;
546;2007;;101391;;4_9;65;1.1269898102;2.6143295429;3.10177887863;56.8918228667;53.8954782347;44.3511766104;29.3719254501;27.5889968827;;15.3073365287;10.8435151642;100.0;98.266897747;98.266897747;98.7868284229;;98.7868284229;;;pieniä juuria;;;;;;7440910.0;3375997.0;B;;;
547;2007;;110371;;15_20;66;1.27080162227;2.61962264151;2.64150943396;51.4891342693;41.5618630978;36.912758113;31.3678961297;29.771934717;;22.0949187516;9.84624310251;100.0;98.3333333333;98.3333333333;97.8333333333;;98.3333333333;;;savinen, hienoja juuria;;;;;;7512894.0;3360026.0;;;;
548;2007;;75611;;15_20;67;1.6767984077;2.62608129342;2.07988752894;36.1482673097;35.5269240545;33.7868454247;32.9008713238;32.6969060631;;30.7018708575;19.0751900702;100.0;100.0;100.0;100.0;;100.0;;;savi;;;;;;7225708.0;3549006.0;;;;
549;2007;;101391;;15_20;68;1.49890736141;2.62854318547;1.86580995922;42.9757376751;39.763129413;38.5526435799;30.2854244011;28.3167221671;;12.926259432;5.97524761939;100.0;98.7868284229;101.039861352;100.519930676;;101.039861352;;;pieniä juuria;;;;;;7440910.0;3375997.0;;;;
550;2007;;63633;;0_5;69;0.998420085479;2.57371171433;6.63376397155;61.2069961091;57.3065107594;53.2815115179;35.8398481382;33.3767889008;;19.7732259586;14.0618913217;100.0;97.7701543739;97.5914728077;97.5914728077;;97.5914728077;;;pieniä juuria;;;;;;7130512.0;3564991.0;;;;
551;2007;;101391;;30_35;70;1.57206823286;2.63709239853;1.12240012767;40.3863044868;36.3748405448;33.2001628762;26.1609514211;24.6071007479;;13.5627052298;6.62215702615;100.0;97.5820379965;98.7910189983;97.7547495682;;97.7547495682;;;;;;;;;7440910.0;3375997.0;;;;
552;2007;;83571;;2_7;71;1.39749960854;2.62778857995;1.93142783071;46.8184153322;37.6891556961;17.8944870543;11.3917618458;8.97322777745;;6.12828549874;2.95968673647;100.0;99.4773519164;99.4773519164;98.7804878049;;98.2578397213;;;pieniä juuria;;;;;;7289702.0;3517012.0;B;;;
553;2007;;101391;;0_5;72;1.25109920376;2.6025155521;4.12908242613;51.9273111452;50.6886075193;48.2328384949;32.1999922861;30.7290889642;;16.52527906;13.8164519915;100.0;100.0;100.0;100.0;;100.0;;;yläosa harmaa, alaosa ruskea, pieniä juuria;;;;;;7440910.0;3375997.0;;;;
554;2007;;63633;;15_20;73;1.07439824918;2.58904922454;5.30006743088;58.5022084945;50.9587310888;45.2790251435;37.322319968;31.3419989559;;18.7481464715;13.6070780556;100.0;100.0;100.0;100.0;;100.0;;;pieniä humuskokkareita,hienoja juuria;;;;;;7130512.0;3564991.0;;;;
555;2007;;73631;;15_20;74;1.24123678798;2.6293170581;1.79851668727;52.7924263011;48.9146310082;40.5455018607;30.8769021377;20.7706568841;;8.96096056502;;100.0;98.7676056338;100.528169014;100.528169014;;99.2957746479;;;pieniä juuria;;;;;;7209695.0;3564986.0;B;;;
556;2007;;110371;;0_5;76;0.898827309284;2.5751801269;6.50607592214;65.0965266508;60.4812526454;38.7951113885;28.5127768239;25.1353200677;;16.698198364;7.74273812395;100.0;98.8333333333;98.8333333333;98.8333333333;;98.8333333333;9.327;3.51962264151;kivi, lahopuu 7x40mm,pieniä juuria, humuslaikkuja;;;;;;7512894.0;3360026.0;;;;
557;2007;;71553;;30_35;77;1.1806126005;2.58450279075;5.69540949994;54.3195463079;44.460636924;37.987668454;17.3994942885;15.8620027757;;13.1810827008;12.176170712;100.0;98.3108108108;100.0;100.0;;99.4932432432;;;ruosteenruskea, paakkuinen, alla tyhjää;;;;;;7194510.0;3500996.0;;;;
558;2007;;75611;;30_35;78;1.83757717412;2.63739084761;1.09644803362;30.3259440754;27.034761049;25.8919256466;25.5918515466;25.3683921103;;23.7594841696;16.2832523034;100.0;98.3305509182;98.3305509182;98.3305509182;;98.3305509182;;;tiivis savi;;;;;;7225708.0;3549006.0;;;;
559;2007;;73631;;30_35;79;1.30434808977;2.62743761484;1.96194653548;50.3566485309;43.4846871157;40.4556475173;34.8917124923;26.183223647;;9.39515672039;7.10048486608;100.0;100.0;100.0;100.0;;100.0;;;;;;;;;7209695.0;3564986.0;;;;
560;2007;;110452;;4_9;90;1.24001870836;2.59565603764;4.72556194459;52.2271560491;50.2189283542;46.7402993687;33.4044832579;26.5436752588;;17.6188378617;10.1779704299;100.0;99.3344425957;98.8352745424;100.0;;99.5008319468;;;maatuneita oksia ja juuria;;;;;;7513506.0;3423993.0;B;;;
561;2007;;101513;;15_20;91;1.52155016783;2.6390745677;0.950037591416;42.3453135257;36.4908842938;33.7360326119;27.6713950962;23.4235062916;;10.4684363915;7.73272415889;100.0;98.3079526227;98.3079526227;98.3079526227;;98.8155668359;5.558;2.09735849057;kivinen;;;;;;7442115.0;3471971.0;;;;
562;2007;;110452;;15_20;92;1.38911512125;2.62793839503;1.91840043232;47.1404990361;43.2009059409;33.5335703457;27.1528632668;23.2022693938;;11.4700015389;8.16904398166;100.0;98.7931034483;98.7931034483;100.0;;99.4827586207;;;;;;;;;7513506.0;3423993.0;;;;
563;2007;;75611;;0_5;94;1.02077050012;2.57618924776;6.41832628212;60.3767269425;55.7387414589;47.3324796534;43.3519243702;41.5132562086;;32.0618567113;11.7609289268;100.0;98.8313856427;98.3305509182;98.3305509182;;97.8297161937;;;humuspitoinen savi;;;;;;7225708.0;3549006.0;;;;
564;2007;;110371;;3_8;95;1.33312967528;2.6121865131;3.28812929593;48.9649889626;41.6833778119;38.1236366673;31.5665670125;28.5295387869;;15.8851794423;;100.0;98.275862069;98.275862069;98.275862069;;98.7931034483;;;pieniä ohuita juuria;;;;;;7512894.0;3360026.0;B;;;
565;2007;;73631;;15_20;96;1.10034532405;2.5868637668;5.49010723456;57.464117818;48.9359855963;47.1613177413;41.2094533467;31.1957137893;;19.5995086717;14.0117351225;100.0;100.0;100.0;100.0;;100.0;;;pieniä ohuita juuria;;;;;;7209695.0;3564986.0;;;;
566;2007;;101513;;0_5;97;1.17042367265;2.60588975058;3.83567386292;55.0854493216;50.1870918113;42.5812216056;29.5573825812;23.6150941993;;14.1385035771;7.31086328868;100.0;100.0;100.0;100.0;;100.0;2.804;1.05811320755;pieniä juuria;;;;;;7442115.0;3471971.0;;;;
567;2007;;73471;;0_5;98;1.39353185899;2.63895207597;0.960689045936;47.193741346;39.9783357958;31.5545400816;15.939066579;13.157073999;;9.18835731141;2.36592035483;100.0;100.0;100.0;99.4983277592;;98.8294314381;;;pieniä juuria;;;;;;7209699.0;3436997.0;;;;
568;2007;;101513;;4_9;99;1.21667221517;2.60364038069;4.03127124405;53.2703431628;45.4956133;43.0927436643;32.9302070183;25.8305282013;;18.3271672855;12.8491921346;100.0;100.0;100.0;100.0;;100.0;;;juurenpätkiä;;;;;;7442115.0;3471971.0;B;;;
569;2007;;73471;;12_17;100;1.43199586144;2.63226489265;1.54218324766;45.5983375595;30.5303382752;20.4245551744;9.25702524159;6.83291651046;;4.69023465049;3.19222404671;100.0;100.0;100.0;100.0;;100.0;;;pieniä juuria;;;;;;7209699.0;3436997.0;B;;;
570;2007;;77591;;30_35;101;1.45351494576;2.63875511825;0.977815803948;44.9166413471;38.0231976253;32.4026463547;27.5494517846;21.9490941114;;9.09250377996;4.50648770045;100.0;100.511073254;99.8296422487;98.7906591138;;98.9592438563;10.245;3.86603773585;;;;;;;7241702.0;3532996.0;;;;
571;2007;;63633;;12_17;102;1.01426432297;2.56906868942;7.03750526759;60.5201555276;55.8719257401;48.2414946379;38.4583978343;32.9870391765;;20.6028046504;11.5951112644;100.0;100.0;100.0;100.0;;100.0;;;pieniä juuria;;;;;;7130512.0;3564991.0;B;;;
572;2007;;116371;;0_5;103;1.25315055422;2.60007739938;4.34109570602;51.8033365271;49.9561161125;48.3330559858;45.1449021656;40.8103011131;;16.412873495;7.39826179357;100.0;100.0;100.0;100.0;;100.0;;;;;;;;;7560909.0;3360039.0;;;;
573;2007;;77591;;15_20;104;0.894162256494;2.54425155093;9.19551731039;64.8555876416;54.4419775277;47.5281206292;37.4040298974;33.4697313472;;19.5651257218;9.12886034677;100.0;98.8352745424;98.3361064892;98.3361064892;;97.8369384359;;;pieniä juuria;;;;;;7241702.0;3532996.0;;;;
574;2007;;71553;;0_5;106;1.3223878061;2.64151343706;0.737961994957;49.9382517783;44.8789789115;36.5771307989;15.6195142314;13.1415595671;;7.22666778367;2.04176301971;100.0;96.9314079422;98.916967509;98.916967509;;97.6534296029;;;runsaasti juuria;;;;;;7194510.0;3500996.0;;;;
575;2007;;101513;;30_35;107;1.57710515173;2.64014863084;0.856640796603;40.2645315756;35.8590063995;31.9976331538;26.0027112849;22.6030239706;;9.32605581754;7.32088113556;100.0;97.5736568458;97.5736568458;97.5736568458;;95.3206239168;16.844;6.35622641509;savi, kiviä;;;;;;7442115.0;3471971.0;;;;
576;2007;;77591;;4_9;108;0.59328000201;2.46312826927;16.2497157153;75.9135563742;67.8696761532;60.0442076854;44.0390314365;41.9586805599;;28.1948730573;15.6807777827;100.0;98.8333333333;98.8333333333;99.5;;98.8333333333;;;humuskokkareita, pieniä juuria;;;;;;7241702.0;3532996.0;B;;;
577;2007;;63633;;30_35;109;1.25289429118;2.62246501098;2.39434687157;52.2245564406;45.7712245829;41.9842133167;39.7649085883;35.3133961971;;24.4104165721;17.2741824917;100.0;100.0;100.0;100.0;;100.0;;;;;;;;;7130512.0;3564991.0;;;;
578;2007;;77591;;0_5;110;1.17337233398;2.61728056742;2.84516805029;55.1682632506;51.3867275494;42.2447331888;35.2363112116;32.2043925617;;15.9086555043;2.79653535429;100.0;100.51457976;99.4854202401;100.686106346;;98.2847341338;;;vähän humusta lieriön alaosassa;;;;;;7241702.0;3532996.0;;;;
579;2007;;73471;;15_20;112;1.48708476934;2.64474170639;0.457242922463;43.7720225855;36.0829892513;32.8828830933;11.531461966;6.35002735176;;4.955276399;1.69601882648;100.0;99.3277310924;98.8235294118;99.3277310924;;98.3193277311;;;;;;;;;7209699.0;3436997.0;;;;
580;2007;;116371;;15_20;201;1.41184642823;2.62999846083;1.73926427582;46.3175948863;39.5268509496;39.4356055602;35.5185713424;31.7970629591;;13.3459417101;6.61119867075;100.0;98.8235294118;98.3193277311;98.8235294118;;98.8235294118;;;;;;;;;7560909.0;3360039.0;;;;
581;2007;;110371;;30_35;202;1.49518751032;2.63051003278;1.69477975857;43.159786821;38.2045527357;33.5147962099;30.1621192043;28.3128251417;;15.0817248158;11.3212958316;100.0;98.8034188034;99.3162393162;100.0;;100.0;;;;;;;;;7512894.0;3360026.0;;;;
582;2007;;110452;;0_5;203;1.26277537511;2.612975384;3.21953182641;51.6728943241;49.4568319093;36.0367346142;29.389028717;25.6353389112;;15.3061295506;6.16220026208;100.0;100.0;100.0;98.8195615514;;99.4940978078;;;pieniä juuria;;;;;;7513506.0;3423993.0;;;;
583;2007;;3293;;0_5;205;1.44615777604;2.63421552165;1.37256333504;45.1010077133;40.4725319775;37.9495737814;21.0708903514;16.4346055483;;9.82464127065;2.59000962827;100.0;100.956937799;100.717703349;101.674641148;;101.674641148;;;poistettu humusta 2 cm, puolet näytteestä humuspitoista, ja oksanpätkiä;;;;;;6650500.0;3293000.0;;;;
584;2007;;3293;;15_20;206;1.61089176468;2.64532956773;0.40612454486;39.1043072921;37.2674849477;35.7108896836;7.73313796329;5.49382547811;;1.56137428463;1.57302773426;100.0;100.0;100.0;99.4755244755;;99.3006993007;;;hienoja juuria;;;;;;6650500.0;3293000.0;;;;
585;2007;;3293;;30_35;207;1.49093883761;2.6450174703;0.433263452131;43.6321742918;36.4288711385;31.6307555332;9.64486964288;5.09651895944;;2.86835294545;1.40010447349;100.0;97.7966101695;97.1186440678;96.6101694915;;97.6271186441;;;hiekkainen, vähän juuria;;;;;;6650500.0;3293000.0;;;;
