;thetaS;thetaR;alpha;n;m;resid;NrIter
234;0.810767559954;0.0;2.82008398979;0.504924758152;0.35892466874;0.00577377496798;100.0
235;0.60205654387;0.0;1.60205789448;0.703368714767;0.293571045308;0.000347601991261;100.0
236;0.789476814865;0.0;0.531539478205;0.347306191949;0.598506157525;0.00304953982606;45.0
237;0.733601294713;0.0;0.0334405658263;0.312257546431;1.0;0.00274602353603;40.0
238;0.707173031215;0.0459991693287;5.1865068159;4.19326095877;0.0772078162014;0.00985333926266;42.0
239;0.491153807967;0.0181108907157;7.01316649321;1.70544383043;0.189398110729;0.00132138929732;25.0
240;0.627876878534;0.0388190282007;5.93827716023;3.32477248103;0.0964588140111;0.00218754909769;40.0
241;0.516190498631;0.0245560759065;10.0;0.716722056855;0.391486814433;0.00203847533572;43.0
242;0.529264412689;0.0;0.862116177711;0.531684277622;0.628487960531;0.00470582415123;50.0
243;0.4645948153;0.0149096525131;1.44359523196;1.1266237924;0.358858682362;0.00188561209545;53.0
244;0.652537194;0.00870397878406;3.56935375324;2.15213758694;0.136007636363;0.00144383258645;28.0
245;0.890026771962;0.0562252944238;8.8471960262;3.2378258086;0.101511632283;0.0290381262837;39.0
246;0.448549603418;0.0168045031835;10.0;1.03201383956;0.507764194379;0.00140453455416;33.0
247;0.48249780077;0.0216675416412;10.0;3.06286492197;0.0982265946216;0.00157303935124;46.0
248;;;1.0;1.5;0.333333333333;;2.0
249;0.424258998891;0.0162557080549;1.79550385211;1.23994065828;0.531618939792;0.000968383648281;52.0
250;;;1.0;1.5;0.333333333333;;2.0
251;0.915249551453;0.0349124121644;10.0;2.19615937435;0.113511084014;0.0119137740877;50.0
252;;;1.0;1.5;0.333333333333;;2.0
253;0.458074199895;0.0;0.0158374029156;0.504178253246;1.0;0.00485822387112;42.0
254;0.499422918887;0.0;1.28427966815;0.653375031528;0.497742215509;0.0013133017282;31.0
255;0.635465929438;0.0;0.0192993382202;0.663774599555;0.814756756425;0.00212034601458;100.0
256;0.939603834561;0.037548103898;6.98865229661;3.71746007656;0.10624830786;0.0286514090485;38.0
257;0.965766017507;0.0;0.0664356211763;0.335979975452;1.0;0.0341688822032;41.0
258;0.581462679915;0.0608189962546;0.0480512480757;0.72363813493;0.75315117508;0.00241011124589;56.0
259;0.966609948822;0.0;0.0384239081877;0.346150027171;1.0;0.027365399757;37.0
260;0.520991892313;0.0259311135316;6.2620490545;3.91230308328;0.0733468798344;0.00266732555262;45.0
261;0.948969494815;0.0408803324805;10.0;0.859247260685;0.319558449155;0.0178507570175;31.0
262;0.345626684332;0.0;0.0224077142201;0.484108692229;1.0;0.00264646572698;48.0
263;0.840725823736;0.0;4.35499870418;1.52044403861;0.104850040444;0.00985403603235;35.0
264;0.411902639029;0.0302033727224;0.272258208213;0.765216625783;0.811393747231;0.000957948226701;41.0
265;0.944607355013;0.0397224430855;10.0;0.785519646451;0.306747399996;0.0182081185397;31.0
266;0.598501221235;0.0;0.165530408546;10.0;0.0190649659331;0.0179893896166;33.0
267;0.932207886893;0.0376145463581;10.0;2.47316438375;0.110347255594;0.0120072580746;46.0
268;0.576106708506;0.0;0.0167841485843;1.09039758033;0.459685519494;0.000823392094484;46.0
269;0.540822273836;0.0;0.0591443766208;0.426575927906;1.0;0.00660604172647;61.0
270;0.488890986028;0.0;1.11288054653;1.33177034184;0.200687030197;0.00325543695644;84.0
271;0.571473839125;0.0;0.656918215857;0.462516854763;0.583690988118;0.000241751833499;50.0
272;0.461325590316;0.0;2.42112398799;2.77156491009;0.0839509220864;0.00160317153646;100.0
273;0.800460505756;0.0935669541919;10.0;1.39342391836;0.157337262695;0.00161257630996;34.0
274;0.868729791337;0.0774950818231;8.85827143886;3.01193702099;0.0929748727486;0.0165291569018;39.0
275;0.928653669521;0.0;10.0;1.14090446636;0.167679856415;0.0184810214335;46.0
276;0.931192912906;0.0155388751585;10.0;1.91761600626;0.112463882033;0.0227841004864;100.0
277;0.420130871336;0.0121498406658;0.909543741541;0.755513950189;1.0;0.00242336609111;52.0
278;0.63825593511;0.0;0.259030101268;10.0;0.0180233214299;0.0245741470785;30.0
279;0.954036426581;0.0550287076256;10.0;0.544052865412;0.480650898246;0.021484755876;40.0
280;;;1.0;1.5;0.333333333333;;2.0
281;0.470680722516;0.0;0.0387469870784;0.464639092124;1.0;0.00180127204275;34.0
282;0.423585166237;0.0;0.0556788490761;0.689648680435;0.491046791931;0.000508128526341;68.0
283;0.450694658853;0.0603122861793;0.105931819887;1.05635090566;0.355222509157;0.000125427000795;51.0
284;0.449333548202;0.0;0.012860767959;0.536823334433;1.0;0.00269342055388;49.0
285;0.501577986583;0.0;0.567347736366;0.477177989417;0.682384538843;0.000430696137889;77.0
286;0.990888500343;0.0414906312699;10.0;0.594727063759;0.534417780258;0.0254026236642;33.0
287;0.933932462306;0.037708902416;10.0;1.99973060339;0.18281129615;0.0139170404318;46.0
288;0.418903976422;0.0124288402885;0.641078251116;1.24672794908;1.0;0.00141427503166;47.0
289;0.566000758436;0.0;8.28826496731;0.911365910654;0.263199222565;0.00092552546151;44.0
290;0.467347195391;0.0187831702162;0.590638530917;1.02054061563;0.615455777532;0.00377668082282;47.0
291;0.521123186257;0.0;0.136182304917;1.3224493495;0.227077859379;0.00149288187233;100.0
292;0.924445392298;0.0561208993974;10.0;1.2186342179;0.240723994284;0.017407969503;35.0
293;0.500900334344;0.0117905376459;9.48118700946;3.34345671522;0.0891913849073;0.00254142550763;57.0
294;0.574933181912;0.00594791126102;2.53266517423;0.838576071396;0.450257985726;0.000816957041232;25.0
295;0.434888945175;0.0;0.0494072943628;0.519700298695;1.0;0.000639357863683;37.0
296;0.514867499483;0.0253520288191;8.20430618504;3.02464721568;0.106004108605;0.000479776580112;26.0
297;0.499820009035;0.0180045799911;1.3758712324;0.992284905418;0.433434799587;0.00340680088559;52.0
298;0.928028235926;0.0;0.0192125712171;0.33932285804;1.0;0.0190262605769;58.0
299;0.604092222631;0.0;1.0414232948;0.501455006409;0.579770785627;0.00188792544668;100.0
300;0.486238537817;0.0;0.0528418640182;0.360309106701;0.999219405899;0.00367388257107;57.0
301;0.929229405786;0.0380138305629;10.0;1.5187574326;0.204152567269;0.0136462448363;39.0
302;0.435894657639;0.0125030372707;1.55784649384;2.92990723168;0.179248989485;0.0024484416679;41.0
303;0.92641298933;0.0402553607782;5.67861028398;4.42895956498;0.0946692728168;0.0165540202495;39.0
304;0.885431969551;0.0518004680719;5.26800250116;4.29432484577;0.0782445692793;0.0206895543369;38.0
305;0.5637909619;0.0;0.112364247192;0.37818165622;1.0;0.00262759054019;44.0
306;0.614896425721;0.0;0.299482055274;10.0;0.01675300889;0.0111090215694;30.0
307;0.540151381797;0.0;0.803495880463;0.576597816133;0.624142695505;0.000954661623389;44.0
308;0.461233758193;0.0;0.0107687815458;0.434228418472;1.0;0.00311054885211;66.0
309;0.948299917163;0.0449415807611;10.0;0.930774376835;0.312776116021;0.0185642121238;33.0
310;0.502766373091;0.0;0.15768404096;0.358680321276;0.99818882173;0.0018655340943;52.0
311;0.520937618027;0.0;0.0151674065473;1.20875125465;0.383767738665;0.00179004811613;50.0
312;0.496656571644;0.0366338411445;0.453324407131;0.653334585918;0.659908537676;0.00107233707547;30.0
313;0.962391370599;0.0365705755699;10.0;0.971070786647;0.351683791554;0.00570724935004;31.0
314;0.494027787457;0.0113773010059;0.0701008687588;0.814332955413;0.661736951448;0.00257102988386;61.0
315;0.936612089621;0.0394770114021;5.91016122974;3.64530860298;0.0928440295233;0.00996106679937;41.0
316;0.931274312368;0.0453039995309;5.20928260646;4.24849714838;0.0763135909615;0.0405105694781;36.0
317;0.928603118669;0.0422077951593;9.98890747785;2.9353933018;0.0887462673409;0.0218217693678;43.0
318;0.857173394442;0.0812281560108;10.0;2.58516718374;0.0747382387713;0.00856018018734;49.0
319;0.434394410812;0.019367816126;1.48734776097;0.869792314955;0.582371426595;0.0010316813988;44.0
320;0.44197948522;0.0146586936357;2.04674362593;1.15620570386;0.460640482067;0.00090866737602;47.0
321;;;1.0;1.5;0.333333333333;;2.0
322;0.971438195096;0.0;0.0407904637369;0.382132387613;1.0;0.0231564001537;74.0
323;0.45517002367;0.00755593434552;1.65309118331;1.39647528935;0.356521489594;0.00140487034509;39.0
324;0.739503340924;0.0484649504499;7.17489882041;3.58019256095;0.11191093267;0.011018950259;37.0
325;0.962209417263;0.0398311231316;10.0;0.931244324688;0.337694890451;0.00472438606736;57.0
326;0.510818706002;0.0666970282677;0.026361102064;0.634155209612;0.793879872669;0.000243036978816;100.0
327;0.442167128536;0.0219332983823;4.45050440498;3.27458031984;0.133153032927;0.000542135176497;26.0
328;0.513656269214;0.0231311392577;0.197600787843;0.44123207896;1.0;0.000113608580618;56.0
329;0.502454468742;0.0311798527467;6.80162003299;3.52022375249;0.119454552043;0.00258229938369;37.0
330;0.87285779284;0.0903003009074;9.15980240413;2.89661360047;0.112363764263;0.00861844354489;33.0
331;0.40053962946;0.0;0.0122537263977;0.61110981449;0.963444081846;0.00146377883061;58.0
332;1.0;0.0268179399977;10.0;0.846201252435;0.604665368364;0.0245258481026;100.0
333;0.974609161193;0.0452666707601;10.0;0.731040905115;0.501770823933;0.0145600802518;44.0
334;0.945792856223;0.0378144501105;10.0;1.90592712806;0.19991733433;0.0318960566081;39.0
335;0.604705157834;0.0;0.163541146434;10.0;0.0190708125689;0.025072796565;100.0
336;0.473546188255;0.0130068487361;2.54162599813;1.26841522254;0.355837532653;0.000696151518709;35.0
337;0.921149496236;0.0314407785293;9.36877244788;3.05702814458;0.0897221408714;0.0132733367501;39.0
338;0.461324733804;0.0193567674851;0.58601662481;1.11384615063;0.724091127762;0.00138366348731;75.0
339;0.557878386348;0.0;10.0;0.922699704448;0.337788269647;0.00141187896165;45.0
340;0.476875200645;0.0310154111499;2.21970234337;1.47831620363;0.290570314796;0.000424895340805;37.0
341;0.715319136546;0.0;0.434673805066;0.43765306402;0.752485778718;0.00056900106573;33.0
342;0.525672387886;0.0;0.0164858019864;0.454147299902;1.0;0.00250752301048;46.0
343;0.580846261425;0.0;1.67343607169;0.552747621564;0.547488723943;0.0021045034374;100.0
344;0.517211702472;0.0;1.60576653512;2.95067151545;0.0936546561859;0.00158867752021;37.0
345;0.579721379963;0.0544048460549;0.742595937841;0.755037080059;0.533490871513;0.00261049634236;53.0
346;0.554758374411;0.0428481733974;0.0406767808516;0.855273566974;1.0;0.00593389946781;43.0
347;0.512205254767;0.0241834961657;9.94012945777;2.79140577464;0.139157280031;0.000918126394745;40.0
348;0.487922100025;0.0557372019494;2.57053494023;2.10652897932;0.159294119407;0.00112574624943;33.0
349;0.517177103685;0.0402184250202;1.17687596523;0.897489863206;0.413666148666;0.000489075699036;74.0
350;0.598607391182;0.104751463843;10.0;2.38920993398;0.0976295611885;0.00581004155091;30.0
351;0.508520858514;0.0;0.0513444655284;0.468788640586;1.0;0.000700517736101;48.0
352;0.66463810048;0.0;0.0596071818812;0.352513832452;0.723428985988;0.000480874292409;100.0
353;0.46698567219;0.0;8.47537286756;5.35995050926;0.0380769713529;0.00182851155268;100.0
354;0.508853243875;0.0684607144821;5.63833589429;3.68324199955;0.0815781905785;0.00365149989333;45.0
355;0.618545897226;0.0;1.37782655455;0.569182466033;0.619048786533;0.00525091901622;100.0
356;0.529062820205;0.0;4.97345211377;0.631321605348;0.336434461872;0.00209748205558;100.0
357;0.649562597313;0.000159954505092;7.81140094897;4.66430741912;0.0327868058506;0.0011687386484;100.0
358;0.630023857963;0.105466379767;0.227295967821;0.457610180867;0.617692759995;0.00114093642466;36.0
359;0.525759723931;0.0292659042891;3.01262855687;1.46549720545;0.30678288271;0.00186549074847;100.0
360;0.558807744227;0.000169199574365;1.00392896136;0.499217756856;0.564242082714;2.00099070617e-05;37.0
361;0.316494565345;0.0;0.01;0.447085675713;0.732089583018;0.000276638190029;35.0
362;0.69072881652;0.0;5.88377616833;0.637973512912;0.346810138345;0.000651275443409;40.0
363;0.463739807005;0.0142116563299;1.31906556159;5.64121424287;0.0589624500089;0.00343655039588;41.0
364;0.46805288862;0.0363806798766;0.47229605913;0.656414159737;0.646385208008;0.00025755982444;62.0
365;0.486665898599;0.0;0.0884696056882;0.427595065084;1.0;0.00286538284777;40.0
366;;;1.0;1.5;0.333333333333;;2.0
367;;;1.0;1.5;0.333333333333;;2.0
368;0.502007757013;0.0729119189846;0.337491401398;0.771359027377;0.665212528826;0.000684399980668;43.0
369;;;1.0;1.5;0.333333333333;;2.0
370;0.53679932559;0.0;0.0650672514748;0.490325528448;1.0;0.00120612355655;32.0
371;0.494956685858;0.0;0.044561996286;0.505138967256;0.932836573734;2.60114588472e-05;100.0
372;0.539742293271;0.0459060172311;2.47319965475;1.17077776908;0.292299103479;0.000526736372401;39.0
373;;;1.0;1.5;0.333333333333;;2.0
374;0.436708469479;0.0265617855638;0.0412064081439;0.80775596725;1.0;0.00255344193784;47.0
375;0.553150718469;0.0;0.694365052054;1.71225601896;0.187676730201;0.00586002671912;36.0
376;0.431750120254;0.0;0.0687296058789;0.691165064111;1.0;0.000213017361153;41.0
377;0.492249317249;0.0;0.246787993091;0.410821364282;0.778615982056;0.00168537906626;45.0
378;0.537471269497;0.0160430609311;5.40122023567;0.809861859158;0.443932412044;0.00102587984705;33.0
379;0.473599553323;0.0420548885206;3.28019054441;1.46591869203;0.313337987452;0.000272294822084;48.0
380;0.46493659989;0.0226353695475;0.45289012853;0.997359360032;1.0;0.00139133721579;39.0
381;0.591198549027;0.0;0.0562986067402;0.565183660114;1.0;0.00315487896538;35.0
382;0.432226957338;0.0;0.0141406510686;0.538938671427;0.93065752837;0.000105500374141;100.0
383;0.638889628136;0.0;10.0;0.606936956498;0.297608200529;0.00144915818481;33.0
384;0.507707732662;0.0;1.2952198288;0.925608472476;0.304970908065;0.000258427686924;50.0
385;0.507818983876;0.0383666370918;0.386338911428;0.929105452791;1.0;0.00193797214757;30.0
386;0.521728925065;0.0;0.417478047869;0.890415180752;0.473184224122;0.000589235378694;42.0
387;0.491395583643;0.0;0.0208994049971;0.53698473317;1.0;0.000274602577849;58.0
388;0.502284913657;0.0162964701264;0.0565095428888;0.511830104198;0.998017005167;0.000308423698339;35.0
389;0.469648399064;0.0113583349543;0.872974988447;1.23799842102;1.0;0.000661819072461;42.0
390;0.413217714394;0.0;2.41176986933;3.45593324291;0.0823298629513;0.000273851737923;46.0
391;0.509954297224;0.0;0.255984231188;0.593100220302;0.52509469273;0.00101101045653;50.0
392;0.574256903456;0.0901229414464;2.5981150445;1.8164908087;0.18482459429;0.00058233499625;28.0
393;0.585343628548;0.0;0.157371298022;0.667208990104;0.572448788076;0.000317252255706;32.0
394;0.46003208911;0.036057989184;0.05805742062;1.00947930979;0.609100416111;0.000569587125331;52.0
395;0.549000042774;0.0429867249008;0.944326466506;0.863189067658;0.524717690053;0.00273662943112;62.0
396;0.453767571845;0.0157208524633;0.471796276657;1.28742545719;1.0;0.00248907647529;85.0
397;;;1.0;1.5;0.333333333333;;2.0
398;0.393980925419;0.0116924765352;1.0753858981;1.84548196979;0.352375211321;0.00228504481677;50.0
399;0.437855892172;0.0;0.0244033658155;0.632190013962;1.0;0.00105210451302;52.0
400;0.494295815951;0.0399284218391;0.0749153716011;0.707132027021;1.0;0.00599675933346;36.0
401;0.525895326205;0.0465552822521;1.94592479135;1.18802356113;0.2964711626;0.00447977198044;70.0
402;0.441496440219;0.00960389292776;0.982707204008;1.09412650513;1.0;0.000876348835064;35.0
403;0.450535970892;0.0237521035137;1.15783717981;1.65465136283;0.342991176184;0.00241496620418;63.0
404;0.417028751785;0.0184443094325;0.529540242109;0.950362057403;1.0;0.00214599850518;70.0
405;0.407979078761;0.0436292279334;0.0409339503385;0.56511168759;1.0;0.00279056031721;41.0
406;0.455449850465;0.00519236739533;0.426502190792;1.69649477566;1.0;0.00224554216644;100.0
407;0.566908497336;0.0344130285177;2.79251281946;0.587325911023;0.670561700804;0.00381465602993;36.0
408;0.542270563563;0.0227106606947;0.990732550464;0.796983069449;0.564672511656;0.00215685745344;41.0
409;0.484009603382;0.0;0.0210350748831;0.458434813881;0.925135794964;0.000119595676615;100.0
410;0.51055552179;0.0314613215786;9.33535440588;2.64359181187;0.11866252103;0.000192634387511;42.0
411;0.661400034548;0.0;1.2259698052;0.662705371996;0.617598156814;0.000430655089887;29.0
412;0.556943196717;0.0;0.0403892076131;0.414063420358;0.815798264606;0.000529120689444;100.0
413;0.492079886875;0.0141720862052;0.0291857415524;0.546961926147;0.998962956169;0.00655089840711;37.0
414;0.359592387116;0.0;0.0191231247828;6.32499035399;0.03745813391;0.00145086495975;33.0
415;0.48748974357;0.0210880978524;0.189551241466;0.807313044213;0.813242996214;0.00277427959014;45.0
416;0.600710955172;0.0282464659233;7.30205228817;4.98928698629;0.0504406064517;0.00158335287431;76.0
417;0.633873547978;0.0743337771612;0.439952218161;0.558438040935;0.631680445409;0.00159560669152;32.0
418;0.518220789939;0.0912779770721;10.0;0.668761763099;0.355004909619;0.00029011090556;33.0
419;0.449614763601;0.0164532903513;0.654094398221;1.23764569239;1.0;0.00499630750927;100.0
420;0.493435754748;0.0;0.0349057103375;0.806153281144;1.0;0.0020599943;41.0
421;0.492993065944;0.0352390019933;0.650408170592;1.46316452823;0.718044467795;0.00282342360292;55.0
422;0.445583849992;0.0363891590237;0.678638407745;1.05299592347;0.606442363667;0.00148951973475;52.0
423;0.452743639626;0.0261590387244;0.794240384936;2.22863895937;0.46913682148;0.00180080667973;49.0
424;0.444383804547;0.0628654874284;4.12829046681;1.52319983379;0.225867694716;0.000619893537013;32.0
425;0.542938628759;0.0;0.265439745629;0.4466277148;1.0;0.00136011448057;45.0
426;0.513707237107;0.0;0.104346775012;0.265740360115;0.499975867308;0.000627774734089;50.0
427;0.563636041488;0.104094633181;6.54641237985;0.789352568708;0.317352880583;0.00120688497921;43.0
428;0.640802976973;0.0;9.44533468347;4.79415862249;0.0339194031193;0.0015411339453;100.0
429;0.538885850763;0.0;0.0156796504759;0.461855306823;1.0;0.000719019352656;100.0
430;0.526452333703;0.129575200339;10.0;2.24993529931;0.0830818283221;0.00125657054248;41.0
431;0.639576432097;0.0750617825656;5.97332581141;5.37200858736;0.0425814745354;0.00098710899569;90.0
432;0.537191267754;0.0654821695786;0.882567779115;3.51543712286;0.130203182378;6.32168626579e-05;57.0
433;0.49834128516;0.0;0.152837032239;0.583736088801;1.0;0.000246094114612;35.0
434;0.480071807915;0.0292393467631;0.192722796942;0.781523114811;1.0;0.000995747125499;28.0
435;0.461512793031;0.0;0.10418729348;0.803242918409;1.0;0.00107903893679;34.0
436;0.455529719582;0.0;0.131608492758;0.514918660847;1.0;0.00124428947073;48.0
437;0.461886889469;0.0568549340822;1.07434532376;1.51721976219;0.300904838243;0.0005607712198;43.0
438;0.520257135684;0.0464599293105;0.444815179522;0.617876744093;1.0;0.000425654307648;37.0
439;0.44371580744;0.0567331762283;0.198542788657;0.656195082837;0.979049480004;0.00113557918373;41.0
440;0.672409439986;0.145707671949;0.93953080309;0.460640693927;0.594899245127;0.000504412033411;28.0
441;0.471266482986;0.0;0.175677588041;0.348314109886;1.0;0.002112995223;41.0
442;0.524405284008;0.0188127813662;9.85605728805;4.55143180482;0.0110705706793;0.000250129751032;100.0
443;0.381220303208;0.0;0.0121752441207;0.389752839801;0.92196775456;0.00127786024738;75.0
444;0.472202028797;0.0968483343849;0.490726338459;1.06790228662;0.364024068413;0.00471969636607;47.0
445;0.472173984447;0.0252475325274;0.0825671066491;0.594824201358;1.0;0.000253541324419;58.0
446;0.452827676704;0.083357149576;0.297680816352;0.716209933203;0.598985206116;0.000252377011227;35.0
447;0.492031045061;0.0231897198591;0.334693264516;1.22238976898;1.0;0.00197959394555;40.0
448;0.574756722069;0.0;0.0772933912737;0.661467574037;1.0;0.000212448421684;48.0
449;0.341610371657;0.00104246986146;0.139704339969;0.267676226695;0.520777086683;0.000490373420372;53.0
450;0.475195070992;0.137712247131;0.421497827199;3.60259265458;0.0765872769381;0.00331405068609;37.0
451;0.508592679096;0.0735473848378;1.07834628522;0.635743365455;0.605913528388;0.000185838336777;32.0
452;0.487108857799;0.00953298286633;0.142178455056;0.850325634481;1.0;0.000731204807397;32.0
453;0.438675295458;0.0610858742277;0.285407768416;0.520781107651;0.981563493191;0.000265793003291;50.0
454;0.543021282121;0.0;4.9026463976;2.01207655465;0.097265417918;0.000693010647296;66.0
455;0.570741400025;0.0;0.0254548490871;0.500195401428;1.0;0.00233981730997;57.0
456;0.600814063738;0.00285025643469;10.0;0.657911707056;0.331507851828;0.000590364061039;44.0
457;0.533183000819;0.0243923798322;0.326017550177;0.784999231053;1.0;0.00194474985116;33.0
458;0.420051884142;0.0128258912684;0.908337941101;2.72901592053;0.38258542619;0.000108350335434;78.0
459;0.418829938759;0.0;0.0285404161859;0.548365168147;1.0;0.000920110056712;43.0
460;0.560944593992;0.0;0.395731621357;0.519202058683;0.688129308909;0.000474748511902;54.0
461;0.537389483996;0.0;0.149964177905;0.488744774364;1.0;0.000855476884777;74.0
462;0.419456168094;0.0227120130632;5.13927707038;4.08773429761;0.104426301846;0.000298417471558;34.0
463;0.50079111648;0.0651209532983;1.30250058583;0.659925738984;0.433187801865;0.00116241770013;94.0
464;0.533654134148;0.06803553835;3.68958728721;2.18062869438;0.12152940535;0.000941756609391;25.0
465;0.445348810633;0.00939214937215;2.44691314383;3.16930521081;0.185804233298;0.000367190566544;39.0
466;0.502198157235;0.0;2.53780195565;0.540692426454;0.650906183381;0.00111713963981;43.0
467;0.459188402475;0.0;0.892233970846;0.883836141556;0.462915052356;2.68496974066e-05;26.0
468;0.398423007205;0.0331760101767;4.81743450231;1.46587124004;0.255005609063;0.00011632587655;11.0
469;0.468994347127;0.0;0.0320943620294;0.529349775199;1.0;0.00105745602689;43.0
470;0.497637904314;0.070413007257;6.44026616879;3.93974151765;0.07544664522;0.00110173330505;43.0
471;0.463926810797;0.0257991622742;0.387907920304;0.74433744814;0.643819800422;0.000739582281244;36.0
472;;;1.0;1.5;0.333333333333;;2.0
473;0.436631518891;0.00388855626831;0.916245916291;1.54561493613;0.632695330714;0.00124427471126;54.0
474;0.443145510445;0.0;0.645351830695;0.899634950574;0.348459085703;0.00762974531724;80.0
475;0.49955270705;0.0374917831749;0.400351443107;1.54385662869;0.45909451834;0.00217091290643;100.0
476;0.477986474678;0.00538716062493;1.19026681276;1.62780508462;0.414832283358;0.00440418962375;43.0
477;0.499691120897;0.0360906001977;0.0955987794566;1.81341184028;0.345750664693;0.00158430861686;43.0
478;0.630364536988;0.0;0.957634283177;1.00194799828;0.235943060404;0.00463246820027;30.0
479;0.474737681092;0.00591000478961;0.34359146483;0.971493992543;1.0;0.00398142466686;89.0
480;0.436869183787;0.0300423576472;0.112407354187;0.576285810729;0.958460109106;0.000191915886601;35.0
481;0.476408526364;0.0;0.0693722304131;0.39319343621;1.0;0.00755043735326;37.0
482;0.406633574958;0.0161789499245;4.57891280706;2.69917530483;0.171324072927;0.000171951939175;28.0
483;0.53499098277;0.0227701808128;0.0823693348808;0.816168704436;1.0;0.0108464972374;39.0
484;0.599781405457;0.092809077575;0.242907778658;0.520334091143;0.953532303109;0.000791377550788;55.0
485;0.616932833882;0.068176699298;0.450841192946;0.803954008706;0.702107774591;0.000782469399726;53.0
486;0.587113095092;0.0;0.0694721476907;0.58941289261;1.0;0.00185321365414;34.0
487;0.479487969919;0.0;0.0437140853265;0.484020354942;1.0;0.00421142270622;44.0
488;0.422245312937;0.0170949714097;1.75492296056;1.97822658978;0.440497637253;0.000171458541924;51.0
489;0.408997741646;0.0115070575465;1.67677429133;1.29758960649;0.46042492145;0.00171497109054;59.0
490;0.510530745054;0.0948434551443;0.285819972978;0.367298839998;0.666254805357;0.000621472461071;44.0
491;0.492924796263;0.0;0.0798233318532;0.418651585907;1.0;0.00297485066985;35.0
492;0.465632755065;0.0281266211826;0.480144761712;1.17366873939;0.894987456933;0.00332645252656;62.0
493;0.566773866362;0.0;10.0;0.657798831581;0.359425290369;0.00077059132682;36.0
494;;;1.0;1.5;0.333333333333;;2.0
495;0.422458099024;0.0087486616013;1.49210766119;1.45681814525;0.590548404711;0.000177416209237;61.0
496;0.427144694598;0.0422761720873;0.0700286580936;0.525648259382;1.0;0.001590289271;46.0
497;0.403343739088;0.00767026852631;1.02188478645;1.33808883534;0.643420308565;0.000744433289525;48.0
498;0.426986874796;0.0;0.499707202939;0.684810812812;0.529204210649;8.83735126241e-05;34.0
499;0.640787739924;0.0;0.041959554504;0.327827645534;0.990178711455;0.000516852260156;39.0
500;0.344960957775;0.139255335519;10.0;0.232792819282;0.22143447207;4.40742171898e-05;34.0
501;0.572909256;0.0;2.24606685938;0.619583141901;0.629385382887;0.0018038017614;30.0
502;0.524834626288;0.00115218864099;0.0638864062716;0.44908803096;1.0;0.00177464580594;42.0
503;0.568724035117;0.0854019230698;5.02250214124;1.23962336581;0.248890171503;0.000510992832642;35.0
504;0.509172873077;0.016930433846;0.342033384578;0.629981859217;1.0;0.000195818578576;69.0
505;0.572030666503;0.0242362838219;2.44768587341;0.612400979271;0.399880122595;0.000163872376688;22.0
506;0.44012036197;0.0246854482547;4.43201779424;5.915532426;0.112100118759;0.00123634896724;36.0
507;0.424606892509;0.0543300462669;8.35597755469;3.30129189247;0.120637282887;0.0016804185238;37.0
508;0.39491302239;0.0;0.01;0.280408626876;0.242183041563;5.01040104004e-05;57.0
509;0.514612894241;0.0;0.0199205980518;0.483352485087;1.0;0.0014700849628;40.0
510;0.453123411652;0.0315446341523;0.790562050432;0.831601728929;0.490912580356;0.0018540946956;67.0
511;0.503604993436;0.013408046405;8.33862378969;4.49993204489;0.0474368355516;0.000799873304233;86.0
512;0.550458999439;0.0;4.58225076563;9.96941360333;0.0210942139965;0.00122484372505;87.0
513;0.542039400474;0.054179462616;0.591669146246;1.14719011381;0.509625003958;0.000607163555735;43.0
514;0.527347056646;0.020896028304;1.30016415617;1.27314617456;0.310576877152;0.00124257144172;52.0
515;0.752502403325;0.13451684526;4.71106549982;3.51044062004;0.0658970207655;0.00580467985666;39.0
516;0.580998189425;0.0640852759889;0.965644865359;0.711201733336;0.517888650359;0.00303910802916;82.0
517;0.504270655505;0.0360406196944;0.463262987406;0.652835601969;0.763009114581;0.000997252980472;47.0
518;0.452181138497;0.0233545538413;0.480952704291;1.30039610574;0.814990761602;0.000545753155534;90.0
519;0.493800578209;0.028735703701;0.476219121067;1.02336067315;0.528059440214;0.000645530445006;67.0
520;0.572947502325;0.0;10.0;0.536580473581;0.255430919188;0.00303707250775;36.0
521;0.552064458046;0.0581950058748;0.946345861476;0.86352826729;0.388768050742;0.00102658858019;54.0
522;0.603141884167;0.0264893722182;10.0;0.610626196677;0.617903497978;0.00928044030923;34.0
523;0.514449157214;0.0528289255481;4.49170171825;1.92138319407;0.184055493369;0.00178873475858;28.0
524;0.562197867639;0.0642728157379;4.43868096278;8.36684027291;0.0280500912673;0.00126901456583;100.0
525;0.440596074293;0.00336043340135;3.37366876614;9.60000789503;0.134656139758;0.00260221000159;39.0
526;0.563442250194;0.0323974126969;10.0;0.702192412823;0.477909601898;0.0014593208851;30.0
527;0.481738851908;0.0172415087185;0.918480655937;0.761703746592;0.651271388035;0.00537815406221;32.0
528;0.592529793426;0.0;0.29554790373;0.492142255853;0.745223529688;0.000986757510995;91.0
529;0.599137389323;0.0251507252291;10.0;0.60713534906;0.60118296847;0.00816778710876;32.0
530;0.682123623308;0.0;4.09927991259;0.498655075947;0.358358699544;0.0110583502881;47.0
531;0.462049512596;5.26318487196e-05;2.05518515052;1.80831639557;0.157372520896;0.000263517745858;33.0
532;0.403035705325;0.0072752475871;0.645648760621;1.66750233909;0.873710414004;0.000540035602883;42.0
