;thetaS;thetaR;alpha;n;resid;NrIter
356;0.509663305717;0.0;9.43232729573;1.18192453589;0.00207303787612;36.0
357;0.653974950361;0.0424077352727;5.36236301285;1.18710563418;0.00130436788521;13.0
358;0.616561885846;0.0;3.94512726754;1.12017672959;0.00246730785075;39.0
359;0.525794190353;0.0292659042891;2.97273195207;1.45188708149;0.00186564061786;23.0
360;0.532197851644;0.0;5.28188935811;1.19974902883;0.000955949758831;32.0
361;0.316494565345;0.0;0.468784086479;1.14570428237;0.00154604432949;31.0
362;0.663233251313;0.0;10.0;1.19537926403;0.000896668163157;35.0
363;0.475120731672;0.0142116563299;0.954008290667;1.36714288346;0.00529730291206;57.0
364;0.460852443811;0.0;2.59226170628;1.23229789403;0.00077470733373;24.0
365;0.463491331999;0.0;2.08996680855;1.22501009301;0.00410621377227;31.0
366;;;1.0;1.5;;2.0
367;;;1.0;1.5;;2.0
368;0.502007757013;0.0;1.62763694728;1.23889615883;0.00121326524887;30.0
369;;;1.0;1.5;;2.0
370;0.529076754506;0.0;1.3745119568;1.24634414781;0.00550426517891;32.0
371;0.486687799888;0.0;1.29678270853;1.19418095472;0.00121851599791;30.0
372;0.538662277481;0.0459060172311;2.8418127291;1.32916446836;0.000552835765039;34.0
373;;;1.0;1.5;;2.0
374;0.436708469479;0.0115409941765;0.193258923863;1.44177358056;0.0044049689458;32.0
375;0.553150718469;0.0;0.574980817705;1.33948445156;0.00601480548241;50.0
376;0.431750120254;0.0;0.562994252927;1.34714033618;0.00164402805457;30.0
377;0.46880887357;0.0;4.56909389268;1.18396619328;0.00309513088567;26.0
378;0.521997441913;0.00576395877971;9.197981518;1.29801914866;0.00112662405465;23.0
379;0.473574328713;0.0420548885206;3.25523528997;1.46087870192;0.000272406729803;25.0
380;0.46493659989;0.0226353695475;1.50904763899;1.58913991991;0.00220508165617;100.0
381;0.591198549027;0.0;0.846207659212;1.28164579015;0.0133967761196;61.0
382;0.432226957338;0.0;0.493958528248;1.18075675034;0.000763842230504;30.0
383;0.60846631251;0.0276688023151;10.0;1.19314162569;0.0021765941891;32.0
384;0.503813875751;0.0;2.03337685672;1.24800249626;0.000352347541309;22.0
385;0.507818983876;0.0281530812748;1.38437168893;1.51395286048;0.00314980084088;100.0
386;0.51417320079;0.0;0.904411541625;1.32425740505;0.000910819867809;22.0
387;0.491395583643;0.0;0.6947930642;1.19778432178;0.00217531011618;32.0
388;0.497565912425;0.0;1.24898074931;1.22933606899;0.00323940143761;33.0
389;0.469648399064;0.000683877545506;1.96584196715;1.76558108697;0.00175317149268;100.0
390;0.419365556128;0.0202916583895;1.406270054;1.37876633073;0.000419120196219;8.0
391;0.497894147121;0.0;1.60305129486;1.19215262679;0.00138236282376;21.0
392;0.57731726925;0.0901229414464;2.05162111813;1.36459096026;0.00070331866077;31.0
393;0.579615648635;0.0;0.75491328414;1.24615323421;0.000795233064458;22.0
394;0.46003208911;0.0299201339486;0.131012155169;1.44810955751;0.000857215643001;34.0
395;0.549000042774;0.0429867249008;2.15112490153;1.35486192797;0.00352467636937;100.0
396;0.453767571845;0.0157208524633;0.9944020156;1.86529246481;0.00295228240103;100.0
397;;;1.0;1.5;;2.0
398;0.393980925419;0.0116924765352;0.956690731302;1.69111730784;0.00229749617833;100.0
399;0.437855892172;0.0;0.307956371264;1.28457760025;0.00302553209346;66.0
400;0.494295815951;0.0;0.594546817575;1.30180155468;0.0100036414343;100.0
401;0.525895326205;0.0465552822521;2.16932929718;1.34380207393;0.00455095877074;100.0
402;0.441496440219;0.00960389292776;2.57577992256;1.70509031225;0.00175657660247;100.0
403;0.450535970892;0.0237521035137;1.07871982876;1.58860978836;0.00242219131355;100.0
404;0.417028751785;0.0184443094325;1.86153572559;1.55956815669;0.00303568803611;100.0
405;0.407979078761;0.0;0.735015816921;1.21510922684;0.00566339036893;45.0
406;0.455449850465;0.00519236739533;0.690338481555;2.23300572385;0.00250202504574;100.0
407;0.539912854606;0.0232888350532;10.0;1.27822176486;0.00471338865097;31.0
408;0.541167127388;0.0;3.18193479763;1.29470587899;0.00306749919522;30.0
409;0.480882865942;0.000405213691182;1.58848831276;1.14416177155;0.00138372993196;27.0
410;0.515234133123;0.0314613215786;7.78730203671;1.33089154664;0.000352780788779;25.0
411;0.641834302532;0.0;4.21429406798;1.29922020788;0.00163735392676;30.0
412;0.543599197791;0.0;2.65641682947;1.13228789629;0.00177913348799;33.0
413;0.492079886875;0.0;0.411938322782;1.26845517142;0.0123552571688;38.0
414;0.359592387116;0.0;0.0149150026096;1.24764403419;0.00133422514888;39.0
415;0.48748974357;0.0;0.878603849356;1.35013858725;0.00424369064119;100.0
416;0.606908721512;0.0408571983345;5.48760027616;1.2841309676;0.00215209317184;18.0
417;0.622953723025;0.000414120355953;3.85084192395;1.17225141158;0.0030577689208;38.0
418;0.493543609465;0.0912779770721;10.0;1.23528839034;0.000584452687283;31.0
419;0.449614763601;0.00575663309284;1.37800986702;1.79404317346;0.0072073353794;100.0
420;0.493435754748;0.0;0.185296667388;1.43609290955;0.00453863111963;38.0
421;0.492993065944;0.0352390019933;0.961711160154;1.85486062774;0.00301285790402;100.0
422;0.445583849992;0.0248871539006;1.37590797868;1.45768126365;0.00187188530181;100.0
423;0.452743639626;0.0261590387244;0.736538058337;2.09562901568;0.00180324838376;100.0
424;0.445214762543;0.0628654874284;3.71844648518;1.35589865597;0.000628394072014;25.0
425;0.51759263718;0.0;6.56186160137;1.21777031061;0.00319349604561;35.0
426;0.489244987721;0.0909834210378;10.0;1.08789832971;0.00120841251678;47.0
427;0.551809187544;0.104094633181;9.36597341621;1.22757912256;0.00127956069449;43.0
428;0.648289653581;0.00119045956025;8.18093722234;1.17003902029;0.00191002520198;24.0
429;0.538885850763;0.0;1.91843591191;1.13320476161;0.00327201489521;84.0
430;0.531073174896;0.129575200339;10.0;1.18763082882;0.00144534266011;35.0
431;0.646691757267;0.0990462332635;4.19666664945;1.27319127588;0.00179686203679;21.0
432;0.54522125492;0.0654821695786;0.519797328022;1.60349293493;0.000794977479869;33.0
433;0.48983217756;0.0;2.06007453793;1.27982827257;0.00230920779985;37.0
434;0.480071807915;0.0;1.17158562016;1.36222225184;0.00210859107391;28.0
435;0.461512793031;0.0;0.522260602116;1.443855122;0.00410943103817;33.0
436;0.453204364968;0.0;4.00128950824;1.21528958649;0.00440237698573;47.0
437;0.461886889469;0.0568549340822;1.02162408566;1.46611108669;0.000561604591135;39.0
438;0.506041823498;0.0;4.11822876048;1.2725409178;0.000985249407334;22.0
439;0.443714834093;0.0;2.27999371005;1.2400087418;0.00199557014938;31.0
440;0.642816602413;0.0;9.38001968261;1.11441338939;0.000782500630823;31.0
441;0.448825221891;0.0;10.0;1.17005527191;0.00339504358596;32.0
442;0.526639059376;0.0;8.28601180403;1.05078907251;0.000258423120028;57.0
443;0.381220303208;0.0;8.11021602632;1.08351320586;0.00275380076921;41.0
444;0.472202028797;0.0968483343849;0.691028108587;1.34758853929;0.00486637404219;100.0
445;0.469328257334;0.0;1.23989791203;1.24626401971;0.00147290100203;30.0
446;0.45282453963;0.0;1.63926205087;1.19159706712;0.000513920247996;30.0
447;0.492031045061;0.013753776408;0.840888887216;1.7075124645;0.00305367342471;100.0
448;0.574756722069;0.0;0.842586303704;1.30608916143;0.00345415369269;37.0
449;0.325343211102;0.0832371048971;10.0;1.11086585869;0.000826395136603;36.0
450;0.47640173009;0.137712247131;0.348677893833;1.28260337624;0.00355571358904;20.0
451;0.495724823615;0.0;5.38664926214;1.19344905419;0.000358476244756;22.0
452;0.487108857799;0.0;0.658965282458;1.44587379086;0.00232474572171;62.0
453;0.423125218759;0.0;4.60800627076;1.19435111604;0.000580755202798;24.0
454;0.546151062334;0.0;3.70953012816;1.21071430131;0.000706309116527;33.0
455;0.570741400025;0.0;1.6658034006;1.1605600685;0.00714128120214;46.0
456;0.572203870227;0.0467891104034;10.0;1.24915721601;0.00128512521549;41.0
457;0.533183000819;0.0;2.01908104847;1.37471436008;0.00365639155;72.0
458;0.421606765028;0.0128258912684;0.729000611959;2.19309166687;0.00012203823476;21.0
459;0.418829938759;0.0;0.866736132938;1.20352595131;0.00352105131153;33.0
460;0.538323153334;0.0;3.48262878491;1.21175864091;0.00107466441323;26.0
461;0.519456941283;8.86236170385e-05;3.34700275251;1.22691513633;0.00271213358369;41.0
462;0.424000139192;0.0227120130632;3.55047764684;1.48813928319;0.000895566456472;23.0
463;0.490743087148;0.0282754727628;4.24253447059;1.18711750852;0.00139771042482;23.0
464;0.538122817366;0.06803553835;2.72548960477;1.290605766;0.00116735959955;22.0
465;0.453292730613;0.00939214937215;1.6669732045;1.7283355193;0.000877628418737;42.0
466;0.478283959272;0.0;10.0;1.26318468526;0.00197237206957;30.0
467;0.456338728003;0.0;1.92365441682;1.32377049959;0.000290310996409;25.0
468;0.398837973391;0.0342419607416;4.56143261906;1.38258516512;0.000117106956723;23.0
469;0.463973215778;0.0;0.601065537034;1.26183296132;0.0038961954691;31.0
470;0.503976208399;0.070413007257;5.1726814005;1.3171744314;0.00188274728308;19.0
471;0.463058195142;0.0;1.74869704058;1.27646092304;0.00150562500849;26.0
472;;;1.0;1.5;;2.0
473;0.436631518891;0.00388855626831;1.20748172479;1.84832342806;0.00132876282753;100.0
474;0.443145510445;0.0;1.09638201025;1.2749581466;0.00786533662794;32.0
475;0.49955270705;0.0374917831749;0.450974763199;1.66540618551;0.00219677854963;100.0
476;0.477986474678;0.00538716062493;1.21197084958;1.67281528021;0.00441385508071;100.0
477;0.499691120897;0.0360906001977;0.0841770858249;1.66321249017;0.00158046762548;36.0
478;0.630364536988;0.0;1.22271154627;1.22350872539;0.00479722353532;28.0
479;0.474737681092;0.00351689265161;1.22946679753;1.54433626513;0.00525786166358;100.0
480;0.431280599201;0.0;1.56687264244;1.23974137925;0.00135749914021;28.0
481;0.455141064752;0.0;2.86478430499;1.19420096324;0.010497418817;40.0
482;0.409286059532;0.0161789499245;3.26221613257;1.5257671224;0.000338439891661;23.0
483;0.53499098277;0.00250787667373;0.405763438337;1.41048169738;0.0173361139279;34.0
484;0.5820218237;0.0;4.25466763052;1.18103060383;0.00149276391899;24.0
485;0.612861752978;0.0;1.90374086642;1.28317437641;0.00119953217218;22.0
486;0.587112813161;0.0;0.85676641541;1.30320440412;0.00711810583181;43.0
487;0.479487969919;0.0;1.63710504123;1.20735712826;0.0113407753956;36.0
488;0.422606892812;0.0170949714097;1.6738818363;1.89461755828;0.000175003161845;39.0
489;0.408997741646;0.0115070575465;2.17065464573;1.54031792129;0.00179293730441;70.0
490;0.486219757194;0.0;8.32117920263;1.09763550667;0.00120271048028;48.0
491;0.469452186918;0.0;2.5823475066;1.20700641149;0.00553987820483;22.0
492;0.465632755065;0.0281266211826;1.09529478666;1.6961821621;0.00375820630495;100.0
493;0.53978463463;0.0326649725858;10.0;1.26500275903;0.0016957180421;35.0
494;;;1.0;1.5;;2.0
495;0.422458099024;0.0087486616013;1.97344134454;1.75571905112;0.000251092331954;41.0
496;0.427144694598;0.0;2.02984266215;1.19019373999;0.0041119249622;41.0
497;0.403343739088;0.00767026852631;1.5507269502;1.70963502841;0.000900218660414;100.0
498;0.421719037026;0.0;1.76265398932;1.26482028694;0.000743045070948;24.0
499;0.610274038023;0.0;5.35883946334;1.14221998383;0.00367107666669;34.0
500;0.3285342455;0.139255335519;10.0;1.04885593427;0.00015024933858;28.0
501;0.54675632247;0.0;7.19780133463;1.29408162318;0.00255279711936;36.0
502;0.516819380791;0.0;2.47086574862;1.20227502661;0.00629241218683;43.0
503;0.567923487139;0.0854019230698;5.19206533472;1.30590240067;0.00051315110675;23.0
504;0.495154515558;0.0;2.89771038419;1.3153929729;0.00081518145579;24.0
505;0.552349363217;0.0;6.37254685661;1.18289961524;0.000304585383035;39.0
506;0.446839909563;0.0246854482547;2.941453352;1.81999053624;0.00280704896469;29.0
507;0.428972506431;0.0543300462669;7.03893215026;1.42118218082;0.00210325498635;29.0
508;0.390760147484;0.0;10.0;1.0211574615;0.000115078383897;30.0
509;0.504811720271;0.0;0.493008949292;1.23558580287;0.0031660894693;26.0
510;0.448560613937;0.0061515182359;2.12873442371;1.27214560683;0.00198726242521;19.0
511;0.508399077292;0.0273632743834;6.34277093866;1.24181943878;0.00103288516271;19.0
512;0.561023899654;0.00627208471254;3.2901739097;1.23598007912;0.00249420578003;16.0
513;0.542039400474;0.0354184573225;1.02203870485;1.43390531435;0.000801265110939;100.0
514;0.527347056646;0.020896028304;1.43721681678;1.38352410681;0.00127201554217;86.0
515;0.76582197687;0.13451684526;3.86612586872;1.24745013403;0.00928333882463;22.0
516;0.571393368791;0.0490937042731;3.12936710208;1.25618086431;0.00363925779636;41.0
517;0.495172666469;0.0;3.05588640504;1.25481829594;0.00180680623328;24.0
518;0.451499209919;0.0233545538413;0.9318492847;1.75166336498;0.000670301250016;41.0
519;0.493800578209;0.0252715228732;0.914752215607;1.41934645862;0.00108986338018;100.0
520;0.545664287928;0.0209030376423;10.0;1.14193521977;0.00372723175636;44.0
521;0.552064458046;0.0454093723982;1.86009347802;1.26543768181;0.00158451065461;100.0
522;0.574420842064;0.0264893722182;10.0;1.42001775624;0.0163218974092;95.0
523;0.51677843566;0.0528289255481;3.50954516436;1.38476632565;0.00191472876745;30.0
524;0.569198925604;0.0655735296834;2.79803269237;1.26970286443;0.00172103688262;18.0
525;0.440577883184;0.00336043340135;1.92907408399;3.54772388364;0.00348495787984;64.0
526;0.536611666851;0.0323974126969;10.0;1.34274686752;0.00316441486424;39.0
527;0.473401609011;0.0107674006483;3.01416729417;1.34316618971;0.0053375108173;17.0
528;0.564314088977;0.0;2.72533687345;1.22636990603;0.00204497566075;35.0
529;0.57060703745;0.0251507252291;10.0;1.40021065722;0.014785002104;99.0
530;0.65124100803;0.0;10.0;1.15062896296;0.0113793684063;31.0
531;0.464394237003;0.0159533472304;1.47577247063;1.33933992065;0.000287135654147;15.0
532;0.403035705325;0.0072752475871;0.959391233444;2.15168743863;0.000632021825566;100.0
533;0.585107599026;0.0232461976639;8.97176742184;1.27255788464;0.0207785665665;33.0
534;0.404858761054;0.00693277934155;1.60650251104;4.42292212787;0.00354201804833;56.0
535;0.470877224719;0.0670625510153;10.0;1.05591516486;0.000796484745174;64.0
536;0.424517381953;0.0;0.287598678488;1.30731041209;0.00602996926182;38.0
537;0.478972295068;0.0436861561588;0.0833082711757;1.78107395409;0.00219884874866;54.0
538;0.506233321522;0.0;0.318571194947;1.42693802299;0.00285506163329;63.0
539;0.626897064341;0.0197887688723;3.41425475422;1.3346778647;0.00469071646051;20.0
540;0.44785900508;0.012255562676;2.4430017971;1.71319564448;0.000899033356699;27.0
541;0.488125031163;0.0152186843861;4.34085536649;1.37722466825;0.00878207409733;24.0
542;0.667815414298;0.0682951139943;10.0;1.32801742283;0.00948573731912;48.0
543;0.399919682014;0.0243742011796;2.73503398452;1.26706565964;0.00264297628401;27.0
544;0.657775593788;0.091532778393;10.0;1.26817165853;0.00713210875896;38.0
545;0.397734574412;0.00611757217423;1.21881040638;1.75250188263;0.00122884443036;100.0
546;0.57548142554;0.0542175758211;1.96140660918;1.30913657819;0.000731658980002;18.0
547;0.514903732848;0.0;10.0;1.13509937151;0.00289456883259;28.0
548;0.361482673097;0.0;0.166399047354;1.09722688422;0.00210718541788;81.0
549;0.429757376751;0.0;0.564314500665;1.27857200148;0.00130386933415;29.0
550;0.612069961091;0.0703094566087;1.28668819075;1.29450745599;0.000995102300459;47.0
551;0.403863044868;0.0;1.7215913482;1.20380758704;0.000966079514849;25.0
552;0.475495316859;0.0147984336823;4.30313291729;1.536666553;0.00362094546195;34.0
553;0.525036163575;0.0690822599576;0.846106275293;1.32660848639;0.00183240762034;32.0
554;0.585022084945;0.0;3.72995806382;1.17382356414;0.00117999319205;32.0
555;0.527924263011;0.0;1.39744888526;1.32938424376;0.00177013038454;23.0
556;0.666074873191;0.0387136906197;3.94311835679;1.30750200139;0.00578004490223;21.0
557;0.543195463079;0.06088085356;3.02303862818;1.43119867425;0.00613394402606;100.0
558;0.303259440754;0.0;10.0;1.04973458589;0.00160849332;34.0
559;0.503566485309;0.0;1.2895082524;1.26613138128;0.00626226498655;30.0
560;0.524563122039;0.0508898521496;0.945799656615;1.31668445956;0.000572165571034;39.0
561;0.423453135257;0.0;2.17064191012;1.21229245403;0.0023281086582;28.0
562;0.475030769047;0.0;3.20426478817;1.21937533079;0.00124278462529;25.0
563;0.603767269425;0.0;2.48544229429;1.14175002058;0.00966509603994;43.0
564;0.489649889626;0.0;4.25011173526;1.1606965433;0.00163109897407;43.0
565;0.57464117818;0.0;2.79575794489;1.17047421413;0.00443957374449;37.0
566;0.550854493216;0.0243674550382;1.98423542396;1.29316780752;0.000108548077099;7.0
567;0.472578136372;0.0118296017741;2.82237772029;1.38869184873;0.00132808651337;35.0
568;0.532703431628;0.0366746009968;3.34238181556;1.20506754906;0.00155631586324;100.0
569;0.457914120488;0.0159611202336;6.23883764629;1.48511728399;0.000439200040174;24.0
570;0.449166413471;0.0;2.91517309529;1.23363360957;0.00320244414809;37.0
571;0.605201555276;0.0;2.22515720428;1.1975984793;0.000235998736313;19.0
572;0.518033365271;0.0368686673511;0.126053745475;1.50626729718;0.00131192145311;51.0
573;0.648555876416;0.0;4.45011447969;1.19119488765;0.00191731037612;26.0
574;0.499382517783;0.0102088150985;1.53441424692;1.52036693248;0.00145700395275;36.0
575;0.402645315756;0.0;1.81968947351;1.22568573221;0.0019546912852;25.0
576;0.760380356891;0.0;3.48316896937;1.17633053887;0.000788991812123;20.0
577;0.522245564406;0.0;4.24385764752;1.1168332371;0.0023572532069;36.0
578;0.551682632506;0.0;1.41801271422;1.24921393497;0.00603312960432;29.0
579;0.437720225855;0.00848009413242;1.32526274565;1.69004690729;0.00389235654302;100.0
580;0.463175948863;0.0;0.493944108387;1.27944080701;0.00644035770331;47.0
581;0.43159786821;0.0;3.22751198079;1.15248054263;0.00248409572577;27.0
582;0.52564068632;0.0;3.02420433554;1.224522451;0.00250488331418;23.0
583;0.451010077133;0.0129500481414;1.2038232259;1.40393535808;0.00154702195929;90.0
584;0.391043072921;0.00780687142317;0.537670826063;2.55528351038;0.000872292868665;93.0
585;0.436321742918;0.00700052236747;1.25750314866;1.80758111258;0.00272816157622;79.0
586;0.500942303189;0.0172731799728;1.34977609752;1.44839688896;0.000729685826566;28.0
587;0.501582455337;0.0347754337072;0.611708133826;2.00793819517;0.00521898483902;100.0
588;0.510086447515;0.0527633530053;0.887879623299;1.78312164269;0.007142813226;100.0
589;0.656877501865;0.0996262825902;10.0;1.17449526877;0.00134408127649;33.0
590;0.402879441184;0.0;0.01;1.22119923448;0.00026287939378;33.0
591;0.452268420733;0.1886219732;0.82305533372;1.05242998865;0.000275126734026;41.0
592;0.524825505271;0.0;3.30375063741;1.26865010272;0.00077797026106;34.0
593;0.478416466674;0.0;3.85114165163;1.25443771959;0.00241217196981;30.0
594;0.417634318881;0.0186187270329;3.47717840234;1.91314178273;0.00486166005768;31.0
595;0.731324093106;0.0574517121349;1.76748962701;1.32949493087;0.00104637734013;47.0
596;0.540289752371;0.0;0.488539207271;1.23920369644;0.00283113578862;34.0
597;0.441455689883;0.0;3.13623023201;1.21741394237;0.00333563610132;34.0
598;0.673936125923;0.105816823142;3.42893592181;1.20267797442;0.00311070129166;66.0
599;0.442717917065;0.0;6.39620207656;1.05462633553;0.00201342466695;46.0
600;0.42832177582;0.0;1.94299297253;1.02975288286;0.000148911348487;42.0
601;0.66900951369;0.0;0.845689894489;1.18474685306;0.00213358435685;30.0
602;0.579366173085;0.0787084198679;0.243581669126;1.3473101818;0.00345080099642;40.0
603;0.524889294811;0.0;0.696845557423;1.1902118521;0.00517262604181;34.0
604;0.623430901408;0.0;1.78684766599;1.09253892453;0.00268696900172;60.0
605;0.394046612262;0.0;6.62491262381;1.03579025781;0.000379984791498;44.0
606;0.401914641271;0.179816587756;0.38769112625;1.03863083417;0.000404478301821;35.0
607;0.537637403519;0.0;3.77710677562;1.24182465634;0.0007192939332;22.0
608;0.421129481147;0.0137599631864;3.9137179357;1.39267140731;0.000293306926194;23.0
609;0.316740121945;0.0112618563854;0.818929930008;1.98207506977;0.0017821441028;100.0
610;0.62228030044;0.0;2.13449635386;1.21801912599;0.00269487213289;33.0
611;0.548649708828;0.0502698597544;2.23131552226;1.4958812126;0.00295797677077;28.0
612;0.507699492047;0.0263816755139;1.57982773051;1.69175237185;0.00130058903823;51.0
613;0.642556097338;0.0517381812094;1.43611577211;1.3072198048;0.00260858606682;100.0
614;0.530709453394;0.0568001863012;0.342645071899;1.44133616772;0.00141351536723;58.0
615;0.474641876767;0.0;2.2420474646;1.18236478329;0.00435818691622;34.0
616;0.532621697168;0.0151456486313;10.0;1.40657274988;0.00438197379207;100.0
617;0.423112246922;0.0164868106116;10.0;1.7170459108;0.00155284267436;100.0
618;0.397017034747;0.0079988257784;0.819162899132;2.14187652072;0.00154969061999;100.0
619;0.575297679516;0.0;5.97506134796;1.22185857227;0.00277224223921;24.0
620;0.460321637487;0.0243153463393;2.00227417518;1.50367421535;0.000589749490173;32.0
621;0.558221795158;0.0;2.11590742518;1.27112452079;0.00290291895342;23.0
622;0.576199708941;0.0695574953539;0.915551413629;1.3930437369;0.00213381434203;50.0
623;0.551203481266;0.00880184931196;0.542330956473;1.40189569541;0.00273053474968;100.0
624;0.664832533692;0.0;1.88208433927;1.24189362311;0.0029405185686;100.0
625;0.537155514453;0.0517557980722;0.61256033502;1.3398851802;0.000374996674801;56.0
626;0.441529427775;0.0;1.49380531107;1.1921142304;0.00580602262213;36.0
627;0.553581584544;0.0;3.3915009617;1.17284685997;0.0042720034461;31.0
628;0.555727371362;0.021657530883;10.0;1.31563456349;0.00321926519836;33.0
629;0.465404744848;0.0329140112022;1.9940233162;1.41441216345;0.000700195258982;42.0
630;0.416653013157;0.0079783218684;2.10041322222;1.71499692633;0.000318688968268;18.0
631;0.643481061132;0.157083545152;5.72175046676;1.1451226259;0.0022618166208;56.0
632;0.594850593351;0.0;4.69001563761;1.15944765464;0.00524390761176;24.0
633;0.495766739051;0.014145653857;0.839040978709;1.50487090335;0.00492517541006;51.0
634;0.538462870468;0.0481535159156;1.33301515827;1.34856422551;0.00110465372545;80.0
635;0.614752196629;0.116116696918;5.39611239289;1.17817363159;0.0041926828138;61.0
636;0.489426602498;0.0;2.14751316252;1.21288993178;0.00198780751756;34.0
637;0.434103188587;0.0127771584374;2.04131969976;2.88261941197;0.00585544120958;84.0
638;0.591776753938;0.069466154651;4.43063587092;1.26481713423;0.00139769455476;20.0
639;0.339348281336;0.0;10.0;1.04001586575;0.00042697320636;49.0
640;0.514314768523;0.0173028375923;0.748960041357;1.65039972258;0.00834846339779;100.0
641;0.351487457346;0.0;1.67189451325;1.04094295461;0.000795577142243;51.0
642;0.485554121923;0.0167310666189;0.646185960162;2.17641943141;0.0057859810102;100.0
643;0.503073079666;0.0;0.30198286782;1.15915644092;0.00605281439484;27.0
644;0.656605194835;0.0;5.02348559254;1.11930500686;0.00211710249662;50.0
645;0.321923714685;0.0;2.14640929769;1.15502349226;0.00166907178453;35.0
646;0.537852434083;0.0;2.52044597284;1.1790753791;0.00274301117397;25.0
647;0.517477159496;0.0284057446135;10.0;1.25448187161;0.00480542902174;38.0
648;0.472435715339;0.020173920013;1.30154581007;1.68002600064;0.00178166555218;89.0
649;0.42063012503;0.0;1.0697770235;1.34955912416;0.00292392749054;67.0
650;0.394603837827;0.0;1.35129414075;1.09120956312;0.00690451817516;42.0
651;0.5560581271;0.031930752251;2.89611984352;1.34133211317;0.00168579450035;34.0
652;0.650011844198;0.0621317244038;5.66373376463;1.2423793164;0.00132407595519;22.0
653;0.400778275;0.0;0.781554891497;1.07401041892;0.000619335718045;35.0
654;0.700303630315;0.0;2.13460461997;1.19375136628;0.00120072173858;22.0
655;0.539399376891;0.0;2.78874087521;1.23769653815;0.00283225315671;26.0
656;0.486309558051;0.000104805072642;0.953977091666;1.26577636541;0.00527653456327;21.0
657;0.50342712661;0.0;1.5120635132;1.09946676546;0.000231338529004;33.0
658;0.557973902238;0.033358691913;4.01859000401;1.37514086356;0.000266627327943;21.0
659;0.356691505813;0.0;0.0243683017879;1.20060084064;0.00241505497091;39.0
660;0.593725960013;0.0287010852005;4.33602724642;1.38257182926;0.000961224728577;25.0
661;0.618424549003;0.0;5.07728696815;1.12049787481;0.00253132704936;32.0
662;0.515031936025;0.0;0.615081811029;1.21623753855;0.0130953221955;32.0
663;0.584224702677;0.0;4.05900169342;1.20499896071;0.00186263403247;29.0
664;0.45698135061;0.0;1.6979906866;1.16527343824;0.00465868700227;36.0
665;0.505944309314;0.0;1.19789508645;1.35711708159;0.000923463652471;23.0
666;0.481555740823;0.0;0.612712273809;1.23330001614;0.00393179711301;31.0
667;0.634595168903;0.0;2.01468141238;1.17632082738;0.00725754149027;23.0
668;0.562682931838;0.0;1.24917710157;1.15684104648;0.00266424540917;34.0
669;0.591134857442;0.0872562370892;1.04514069234;1.28880743281;0.00148341162955;20.0
670;0.520033871321;0.0300777431817;1.22728941721;1.58837957198;0.00100370577406;35.0
671;0.528108634344;0.0990745084843;1.86780359756;1.19819983605;0.00548447173774;100.0
672;0.683099643855;0.0;1.49125426551;1.17727239411;0.00997411543165;33.0
673;0.613349674685;0.0;0.721830353965;1.25597999796;0.00152379336707;21.0
674;0.550915434718;0.0254234470784;2.64280685245;1.36948028278;0.00107258503916;30.0
675;0.499137968068;0.061669844098;6.45843683967;1.24661456777;0.00168117023739;24.0
676;0.564252539881;0.0;0.310614562117;1.22549381665;0.00159234527472;26.0
677;0.492714839355;0.0651080326625;1.91562949834;1.27222067838;0.00128931623098;67.0
678;0.420832346966;0.0111717649803;2.40070898625;1.87542039757;0.000637895744681;52.0
679;0.63898832903;0.0739441202009;2.3054986952;1.27764585988;0.00277372370404;25.0
680;0.48849180482;0.0;0.936124438192;1.24769184503;0.00380277385205;28.0
681;0.465621320895;0.0253619550095;2.32126451808;1.38538271396;0.00142770339251;100.0
682;0.628120875306;0.0;0.0269194449446;1.31650235661;0.00742129222498;36.0
683;0.533330668114;0.0249606117826;4.80669334758;1.39963478643;0.00331062520191;59.0
684;0.466185515571;0.0222879024014;0.634476651675;2.04573729338;0.00301753544959;100.0
685;0.481161427411;0.0265821580736;0.73973253682;1.77569291388;0.00328477249793;100.0
686;0.596447617265;0.0118523493995;6.80988604634;1.2155234847;0.00299919221433;20.0
687;0.46633975468;0.0332997225466;3.35646437417;1.56155340206;0.0019293154983;26.0
688;0.519413897421;0.0;7.71254419526;1.19111027915;0.000459514395689;41.0
689;0.535116071341;0.0;1.65898553029;1.23292537652;0.00582496919136;23.0
690;0.466121294508;0.0457286685309;0.143316106217;1.58952381203;0.0106382087517;100.0
691;0.542415145453;0.0388087537211;4.0116317537;1.24951681379;0.00334537782196;24.0
692;0.623377302562;0.0;1.63711586549;1.2714324403;0.000376490428891;19.0
693;0.547188935405;0.0;2.08647878678;1.11999433474;0.00495580237893;44.0
694;0.44413213113;0.00977853524067;0.845326341592;1.93956385016;0.00165776979775;100.0
695;0.378115417531;0.0;0.19933179073;1.11141723093;0.00407748366655;29.0
696;0.575048041632;0.0333057354271;2.51718924426;1.45054992871;0.00225651396852;72.0
697;0.546102627099;0.0;1.97793449163;1.1982672895;0.00853825729678;18.0
698;0.536836000164;0.0;3.50782176222;1.19179025313;0.00387480002239;35.0
699;0.534206816648;0.0444761443122;2.80285380316;1.34258880878;0.0038864206348;51.0
700;0.63926005809;0.0;1.24743571294;1.16613842818;0.00110363507336;38.0
701;0.568624880553;0.0187836322476;10.0;1.33110708773;0.00241347218341;41.0
